epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.510546863079071,1.1763569116592407,1e-04,0.24390624463558197,1.0006425380706787
1,0.46671876311302185,0.914077877998352,1e-04,0.4465624988079071,0.8240527510643005
2,0.5055624842643738,0.7645197510719299,1e-04,0.46265625953674316,0.712981104850769
3,0.5655937790870667,0.6728491187095642,1e-04,0.5365625023841858,0.6500979065895081
4,0.6246406435966492,0.6164066195487976,1e-04,0.5682812333106995,0.6202132105827332
5,0.6752187609672546,0.576991081237793,1e-04,0.6707812547683716,0.5977488160133362
6,0.7183437347412109,0.5484513640403748,1e-04,0.5992187261581421,0.6054865717887878
7,0.7493281364440918,0.5250045657157898,1e-04,0.7015625238418579,0.5883229374885559
8,0.763421893119812,0.5113121271133423,1e-04,0.7293750047683716,0.5931923389434814
9,0.7778280973434448,0.49484169483184814,1e-04,0.6876562237739563,0.5969289541244507
10,0.7955625057220459,0.4800626039505005,5e-05,0.7610937356948853,0.5854738354682922
11,0.8064844012260437,0.47116562724113464,5e-05,0.7309374809265137,0.5987147092819214
12,0.8098437786102295,0.4662420451641083,5e-05,0.6981250047683716,0.5900777578353882
13,0.8196094036102295,0.4565882086753845,2.5e-05,0.7323437333106995,0.5928038954734802
14,0.8258749842643738,0.45143282413482666,2.5e-05,0.7239062786102295,0.5898314118385315
15,0.8240468502044678,0.45058417320251465,1.25e-05,0.7200000286102295,0.5899675488471985
16,0.8277187347412109,0.44965285062789917,1.25e-05,0.7132812738418579,0.5886512994766235
17,0.8285624980926514,0.44659602642059326,6.25e-06,0.731249988079071,0.589135468006134
18,0.8333749771118164,0.44439953565597534,6.25e-06,0.7260937690734863,0.5903263688087463
19,0.8312343955039978,0.4417702257633209,3.125e-06,0.7285937666893005,0.5907118320465088
20,0.8339218497276306,0.44164735078811646,3.125e-06,0.7303125262260437,0.5908359289169312
21,0.8331249952316284,0.44207146763801575,1.5625e-06,0.7267187237739563,0.5897567272186279
22,0.8337500095367432,0.44059157371520996,1.5625e-06,0.7345312237739563,0.5895417332649231
