epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.5384843945503235,0.8271890878677368,1e-04,0.4607812464237213,0.7319156527519226
1,0.5697187781333923,0.7075527906417847,1e-04,0.6089062690734863,0.6816191077232361
2,0.6353750228881836,0.6439087390899658,1e-04,0.6331250071525574,0.6429488658905029
3,0.6788437366485596,0.5938931107521057,1e-04,0.6457812786102295,0.6137147545814514
4,0.7005624771118164,0.5556811690330505,1e-04,0.6404687762260437,0.59958815574646
5,0.7118281126022339,0.5263313055038452,1e-04,0.6614062786102295,0.592207670211792
6,0.7272343635559082,0.5026254057884216,1e-04,0.6690624952316284,0.5937052965164185
7,0.7377031445503235,0.48455268144607544,1e-04,0.6846874952316284,0.590349555015564
8,0.7470625042915344,0.4695283770561218,1e-04,0.6742187738418579,0.5895269513130188
9,0.762499988079071,0.44998684525489807,1e-04,0.6676562428474426,0.6040094494819641
10,0.771359384059906,0.43841734528541565,1e-04,0.6642187237739563,0.609517514705658
11,0.7743906378746033,0.42981767654418945,5e-05,0.6703125238418579,0.60198575258255
12,0.776687502861023,0.42550867795944214,5e-05,0.67578125,0.6136495471000671
13,0.7853906154632568,0.4172388017177582,2.5e-05,0.6754687428474426,0.6114576458930969
14,0.7866093516349792,0.41479557752609253,2.5e-05,0.6793749928474426,0.6183919310569763
15,0.784250020980835,0.41441434621810913,1.25e-05,0.6654687523841858,0.6151726841926575
16,0.7867031097412109,0.4127126634120941,1.25e-05,0.6792187690734863,0.6176847219467163
17,0.7902500033378601,0.4102590084075928,6.25e-06,0.6721875071525574,0.6171795725822449
18,0.788156270980835,0.4105472266674042,6.25e-06,0.6717187762260437,0.6119418144226074
19,0.7908124923706055,0.40814507007598877,3.125e-06,0.6762499809265137,0.6144682168960571
20,0.7899218797683716,0.4078565239906311,3.125e-06,0.672656238079071,0.6176744699478149
