epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.3296875,0.32984375,,,,9.999999747378752e-05,0.9971509971509972,0.0,0.004585052728106373,0.0,0.002849002849002849,0.9995267392333176,0.000473260766682442,0.9954149472718936,0.0
0,0.33015625,0.6709375,0.7813200354576111,0.8598141074180603,0.6650781035423279,9.999999747378752e-05,0.0,1.0,0.0,0.9985754985754985,0.0014245014245014246,0.0,0.0,0.0,1.0
1,0.33015625,0.6709375,0.7240853309631348,0.7324934005737305,0.7318124771118164,9.999999747378752e-05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,0.3296875,0.6709375,0.6787205338478088,0.6788438558578491,0.7378749847412109,9.999999747378752e-05,0.0,0.9985802176999526,0.0,0.9981006647673314,0.001899335232668566,0.0,0.001419782300047326,0.0,1.0
3,0.345,0.6709375,0.6428176164627075,0.6377248167991638,0.7215468883514404,9.999999747378752e-05,0.0,0.9351632749645055,0.10637322329206786,0.9249762583095916,0.07502374169040836,0.0,0.06483672503549456,0.0,0.8936267767079321
4,0.34234375,0.6709375,0.6255743503570557,0.6079944968223572,0.7216718792915344,9.999999747378752e-05,0.0,0.9455750118315192,0.088491517652453,0.922602089268756,0.07739791073124407,0.0,0.054424988168480834,0.0,0.911508482347547
5,0.3384375,0.6709375,0.6119447946548462,0.5868772864341736,0.7239218950271606,9.999999747378752e-05,0.0,0.9417889256980596,0.08069692801467217,0.9192782526115859,0.08072174738841406,0.0,0.05821107430194037,0.0,0.9193030719853278
6,0.368125,0.6709375,0.6018478870391846,0.5686388611793518,0.7371562719345093,9.999999747378752e-05,0.0,0.938949361097965,0.17056396148555708,0.8770180436847104,0.12298195631528964,0.0,0.06105063890203502,0.0,0.8294360385144429
7,0.39015625,0.66984375,0.5876827836036682,0.5538233518600464,0.7480937242507935,9.999999747378752e-05,0.0023741690408357074,0.9105537150970184,0.260430994956442,0.8547008547008547,0.1429249762583096,0.002839564600094652,0.0866067203028869,0.002751031636863824,0.7368179734066942
8,0.4015625,0.63984375,0.5839627981185913,0.5401191115379333,0.7638750076293945,9.999999747378752e-05,0.05745489078822412,0.8902035021296735,0.260430994956442,0.8238366571699905,0.11870845204178537,0.0563180312352106,0.05347846663511595,0.0921595598349381,0.6474094452086199
9,0.40796875,0.645625,0.578102171421051,0.5314172506332397,0.7778437733650208,9.999999747378752e-05,0.0778727445394112,0.8764789398958827,0.2728106373223292,0.8057929724596391,0.11633428300094967,0.055844770468528156,0.0676762896355892,0.09536909674461257,0.6318202659330582
10,0.41328125,0.63015625,0.5765186548233032,0.5226996541023254,0.7872812747955322,9.999999747378752e-05,0.21415004748338082,0.8031235210601041,0.22787712058688675,0.7165242165242165,0.06932573599240266,0.15475627070515854,0.04212020823473734,0.17652453003209537,0.5955983493810179
11,0.421875,0.62375,0.5713436007499695,0.5105657577514648,0.8004218935966492,9.999999747378752e-05,0.25071225071225073,0.7685754850922859,0.25126088950022923,0.6832858499525166,0.06600189933523266,0.1911973497397066,0.040227165168007575,0.1953232462173315,0.5534158642824393
12,0.425625,0.636875,0.5659683346748352,0.5036653280258179,0.7997187376022339,9.999999747378752e-05,0.2611585944919278,0.779460482725982,0.24163227877120586,0.6794871794871795,0.059354226020892686,0.18267865593942262,0.03786086133459536,0.17514901421366347,0.5832187070151307
13,0.4490625,0.62421875,0.5602177977561951,0.49430257081985474,0.8056874871253967,9.999999747378752e-05,0.3670465337132004,0.6715570279223853,0.31270059605685463,0.5574548907882241,0.0754985754985755,0.2702318977756744,0.05821107430194037,0.2297111416781293,0.45758826226501603
14,0.465,0.63203125,0.5547184944152832,0.48743659257888794,0.8070625066757202,9.999999747378752e-05,0.4007597340930674,0.6176053005205868,0.3791838606143971,0.47768281101614435,0.12155745489078823,0.28442972077614764,0.0979649787032655,0.22558459422283356,0.39523154516276937
15,0.454375,0.61015625,0.5563353300094604,0.4798637926578522,0.8116093873977661,9.999999747378752e-05,0.4734093067426401,0.5475627070515854,0.34571297569922055,0.4358974358974359,0.09069325735992402,0.3762423095125414,0.07619498343587316,0.27097661623108665,0.3833104080696928
16,0.46015625,0.638125,0.5463072061538696,0.47401854395866394,0.8136875033378601,9.999999747378752e-05,0.4230769230769231,0.6005679129200189,0.3599266391563503,0.4748338081671415,0.10208926875593542,0.310459062943682,0.0889730241362991,0.2040348464007336,0.4360385144429161
17,0.45828125,0.64515625,0.543443500995636,0.46680328249931335,0.8168437480926514,9.999999747378752e-05,0.39316239316239315,0.6043539990534784,0.3796423658872077,0.49240265906932573,0.1144349477682811,0.2929484145764316,0.10269758637008992,0.17148097203117835,0.4488766620816139
