epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6599843502044678,0.9013542532920837,1e-04,0.645312488079071,0.7850394248962402
1,0.6969375014305115,0.7360087633132935,1e-04,0.6285937428474426,0.7342860698699951
2,0.6919531226158142,0.674768328666687,1e-04,0.6018750071525574,0.6861231923103333
3,0.7077187299728394,0.6218867301940918,1e-04,0.6095312237739563,0.6685940027236938
4,0.7218124866485596,0.5813576579093933,1e-04,0.6304687261581421,0.6721874475479126
5,0.7415781021118164,0.5460471510887146,1e-04,0.6256250143051147,0.6944637298583984
6,0.7544687390327454,0.5208867192268372,5e-05,0.61328125,0.6997146606445312
7,0.7541093826293945,0.5080198645591736,5e-05,0.6357812285423279,0.6875660419464111
8,0.7590468525886536,0.496833473443985,2.5e-05,0.6351562738418579,0.6924191117286682
9,0.7655156254768372,0.4884168803691864,2.5e-05,0.6543750166893005,0.6824512481689453
10,0.7640625238418579,0.48748070001602173,1.25e-05,0.6446874737739563,0.6806690096855164
11,0.7704687714576721,0.48261234164237976,1.25e-05,0.641406238079071,0.6855754852294922
12,0.7674687504768372,0.478566974401474,6.25e-06,0.6448437571525574,0.6786504983901978
13,0.7699531316757202,0.479603111743927,6.25e-06,0.6385937333106995,0.6828461289405823
14,0.7656406164169312,0.4779116213321686,3.125e-06,0.6404687762260437,0.6855483055114746
15,0.7661250233650208,0.47776833176612854,3.125e-06,0.6432812213897705,0.6816934943199158
