epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.33921875,0.33921875,,,,9.999999747378752e-05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.4390625,0.6346875,0.8129269480705261,0.9308127760887146,0.6560468673706055,9.999999747378752e-05,0.3606632888070014,0.8038949275362319,0.12469074715487383,0.46153846153846156,0.17779824965453708,0.15760869565217392,0.0384963768115942,0.2978723404255319,0.5774369124195943
1,0.46875,0.60265625,0.7973539233207703,0.7355960011482239,0.7219531536102295,9.999999747378752e-05,0.5071395670198066,0.5991847826086957,0.285007422068283,0.2620912022109627,0.23076923076923078,0.2807971014492754,0.12001811594202899,0.42206828302820387,0.2929242949035131
2,0.5034375,0.61421875,0.7365604639053345,0.6536012291908264,0.7483749985694885,9.999999747378752e-05,0.5089820359281437,0.5095108695652174,0.49084611578426524,0.18424689083371718,0.3067710732381391,0.29393115942028986,0.19655797101449277,0.3730826323602177,0.13607125185551708
3,0.48734375,0.5809375,0.7579752206802368,0.5864987969398499,0.7749062776565552,9.999999747378752e-05,0.6047904191616766,0.4483695652173913,0.4037605145967343,0.1515430677107324,0.24366651312759097,0.365036231884058,0.18659420289855072,0.5037110341415141,0.0925284512617516
4,0.50640625,0.618125,0.7009912133216858,0.5397460460662842,0.7909062504768372,9.999999747378752e-05,0.5647167204053432,0.5271739130434783,0.4210786739238001,0.19207738369415017,0.24320589590050667,0.2703804347826087,0.20244565217391305,0.446313706086096,0.1326076199901039
5,0.47125,0.60828125,0.6852068305015564,0.5016207098960876,0.8052499890327454,9.999999747378752e-05,0.5099032703823123,0.5285326086956522,0.3671449777337952,0.23261169967756795,0.25748502994011974,0.2875905797101449,0.1838768115942029,0.3998020781791192,0.2330529440870856
6,0.46859375,0.6115625,0.6719323992729187,0.4713766276836395,0.814703106880188,9.999999747378752e-05,0.39520958083832336,0.5647644927536232,0.44235526966848093,0.3330262551819438,0.27176416397973285,0.22327898550724637,0.21195652173913043,0.3364670954972786,0.22117763483424047
7,0.50234375,0.616875,0.6969635486602783,0.44996941089630127,0.8175625205039978,9.999999747378752e-05,0.6140027637033625,0.5135869565217391,0.3701138050470064,0.1773376324274528,0.2086596038691847,0.33695652173913043,0.14945652173913043,0.4304799604156358,0.19940623453735776
8,0.50546875,0.61765625,0.6940220594406128,0.43103349208831787,0.823843777179718,9.999999747378752e-05,0.6545370796867803,0.5027173913043478,0.3483424047501237,0.16766467065868262,0.17779824965453708,0.3509963768115942,0.14628623188405798,0.4562097971301336,0.1954477981197427
9,0.5065625,0.6225,0.6557670831680298,0.4140065014362335,0.8292812705039978,4.999999873689376e-05,0.5941962229387379,0.5480072463768116,0.3671449777337952,0.2017503454629203,0.20405343159834177,0.3088768115942029,0.1431159420289855,0.42206828302820387,0.21078673923800098
