epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.5022656321525574,1.2827496528625488,1e-04,0.2435937523841858,1.0696227550506592
1,0.48464062809944153,0.9726008772850037,1e-04,0.4920312464237213,0.8781968951225281
2,0.553906261920929,0.8047482967376709,1e-04,0.5151562690734863,0.7486611008644104
3,0.6116718649864197,0.6958978176116943,1e-04,0.6392187476158142,0.6711834669113159
4,0.6680312752723694,0.6231805682182312,1e-04,0.667187511920929,0.6379103660583496
5,0.7114843726158142,0.574921190738678,1e-04,0.6964062452316284,0.6154525279998779
6,0.7456094026565552,0.5406405925750732,1e-04,0.6989062428474426,0.6102721691131592
7,0.7657656073570251,0.5161291360855103,1e-04,0.723437488079071,0.6054946780204773
8,0.784375011920929,0.49531450867652893,1e-04,0.7339062690734863,0.5982868671417236
9,0.8020468950271606,0.4757804274559021,1e-04,0.753125011920929,0.5955302715301514
10,0.812375009059906,0.46132737398147583,1e-04,0.7789062261581421,0.585273027420044
11,0.8216406106948853,0.45099350810050964,1e-04,0.7454687356948853,0.5912228226661682
12,0.8307031393051147,0.4396456182003021,1e-04,0.7690625190734863,0.5843662023544312
13,0.839968740940094,0.4293859899044037,1e-04,0.7542187571525574,0.59152752161026
14,0.8481875061988831,0.4180695414543152,1e-04,0.7745312452316284,0.5839046239852905
15,0.8487343788146973,0.41311901807785034,1e-04,0.7518749833106995,0.5730802416801453
16,0.8585000038146973,0.4074519872665405,1e-04,0.7310937643051147,0.5763538479804993
17,0.8646093606948853,0.39902716875076294,1e-04,0.7275000214576721,0.5824822783470154
18,0.8741562366485596,0.3865470290184021,5e-05,0.7759374976158142,0.5876365303993225
19,0.8759843707084656,0.37981435656547546,5e-05,0.7817187309265137,0.5954188108444214
20,0.8828906416893005,0.3724846839904785,2.5e-05,0.7598437666893005,0.5698110461235046
21,0.8845781087875366,0.37124958634376526,2.5e-05,0.7762500047683716,0.5716827511787415
22,0.8872968554496765,0.36711835861206055,2.5e-05,0.7743750214576721,0.5848276019096375
23,0.8892187476158142,0.3646949231624603,1.25e-05,0.7724999785423279,0.5688126087188721
24,0.8894843459129333,0.36483752727508545,1.25e-05,0.7728124856948853,0.5790939927101135
25,0.8899531364440918,0.3599262535572052,1.25e-05,0.7667187452316284,0.5735069513320923
26,0.8913593888282776,0.35816243290901184,6.25e-06,0.7706249952316284,0.5706304311752319
27,0.8922812342643738,0.3598705232143402,6.25e-06,0.7756249904632568,0.572187602519989
28,0.892578125,0.3577074110507965,3.125e-06,0.770312488079071,0.5719546675682068
29,0.8936406373977661,0.3574821352958679,3.125e-06,0.7728124856948853,0.576957106590271
30,0.8917187452316284,0.35645395517349243,1.5625e-06,0.7746875286102295,0.5726684331893921
31,0.8923125267028809,0.35806313157081604,1.5625e-06,0.7712500095367432,0.5753178000450134
32,0.8912968635559082,0.357130229473114,1e-06,0.7792187333106995,0.5731608867645264
33,0.8933905959129333,0.35779672861099243,1e-06,0.7729687690734863,0.5722305178642273
34,0.8939218521118164,0.35756391286849976,1e-06,0.7717187404632568,0.5727090835571289
35,0.8944844007492065,0.35639673471450806,1e-06,0.7714062333106995,0.5748363137245178
