epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6650781035423279,0.8598141074180603,1e-04,0.6587499976158142,0.7813200354576111
1,0.7318124771118164,0.7324934005737305,1e-04,0.6592187285423279,0.7240853309631348
2,0.7378749847412109,0.6788438558578491,1e-04,0.6581249833106995,0.6787205338478088
3,0.7215468883514404,0.6377248167991638,1e-04,0.6493750214576721,0.6428176164627075
4,0.7216718792915344,0.6079944968223572,1e-04,0.6459375023841858,0.6255743503570557
5,0.7239218950271606,0.5868772864341736,1e-04,0.6409375071525574,0.6119447946548462
6,0.7371562719345093,0.5686388611793518,1e-04,0.6567187309265137,0.6018478870391846
7,0.7480937242507935,0.5538233518600464,1e-04,0.6723437309265137,0.5876827836036682
8,0.7638750076293945,0.5401191115379333,1e-04,0.6912500262260437,0.5839627981185913
9,0.7778437733650208,0.5314172506332397,1e-04,0.6915624737739563,0.578102171421051
10,0.7872812747955322,0.5226996541023254,1e-04,0.7001562714576721,0.5765186548233032
11,0.8004218935966492,0.5105657577514648,1e-04,0.7098437547683716,0.5713436007499695
12,0.7997187376022339,0.5036653280258179,1e-04,0.7095312476158142,0.5659683346748352
13,0.8056874871253967,0.49430257081985474,1e-04,0.7217187285423279,0.5602177977561951
14,0.8070625066757202,0.48743659257888794,1e-04,0.7160937786102295,0.5547184944152832
15,0.8116093873977661,0.4798637926578522,1e-04,0.7220312356948853,0.5563353300094604
16,0.8136875033378601,0.47401854395866394,1e-04,0.7189062237739563,0.5463072061538696
17,0.8168437480926514,0.46680328249931335,1e-04,0.7170312404632568,0.543443500995636
18,0.8213750123977661,0.4629799723625183,1e-04,0.7159374952316284,0.5494002103805542
19,0.8179218769073486,0.4576549828052521,1e-04,0.7129687666893005,0.552325427532196
20,0.8239062428474426,0.45067527890205383,5e-05,0.7143750190734863,0.5476550459861755
21,0.8278124928474426,0.4492436349391937,5e-05,0.7095312476158142,0.5577966570854187
22,0.8287500143051147,0.44315287470817566,2.5e-05,0.7164062261581421,0.5526361465454102
23,0.8297500014305115,0.4421157240867615,2.5e-05,0.7124999761581421,0.551859974861145
24,0.8298125267028809,0.44333532452583313,1.25e-05,0.7090625166893005,0.5554724335670471
25,0.8301874995231628,0.4403628408908844,1.25e-05,0.7053124904632568,0.5622937679290771
26,0.8288593888282776,0.440560907125473,6.25e-06,0.7049999833106995,0.5545397400856018
27,0.830984354019165,0.4365614056587219,6.25e-06,0.7139062285423279,0.5568057894706726
28,0.832156240940094,0.4360882639884949,3.125e-06,0.7092187404632568,0.55777508020401
29,0.8305781483650208,0.43740424513816833,3.125e-06,0.7093750238418579,0.5560773015022278
