epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.400625,0.4278125,,,,9.999999747378752e-05,0.9783509903270382,0.0,0.2177140029688273,0.0,0.02164900967296177,0.9211956521739131,0.07880434782608696,0.7822859970311727,0.0
0,0.49453125,0.666875,0.7437970042228699,0.7898663878440857,0.6958125233650208,9.999999747378752e-05,0.47950253339474896,0.6906702898550725,0.2963879267689263,0.28880700138185167,0.23169046522339937,0.15353260869565216,0.15579710144927536,0.3280554181098466,0.3755566551212271
1,0.49515625,0.60859375,0.7704355716705322,0.6594268083572388,0.7560312747955322,9.999999747378752e-05,0.6586826347305389,0.5144927536231884,0.2983671449777338,0.17964071856287425,0.16167664670658682,0.37726449275362317,0.1082427536231884,0.4606630380999505,0.24096981692231567
2,0.5103125,0.61359375,0.7237854599952698,0.5928006768226624,0.7767968773841858,9.999999747378752e-05,0.5426070935052971,0.5674818840579711,0.41316180108857004,0.2409028097650852,0.2164900967296177,0.30434782608695654,0.12817028985507245,0.3998020781791192,0.18703612073231074
3,0.5034375,0.60703125,0.745194673538208,0.5443440079689026,0.7926562428474426,9.999999747378752e-05,0.6674343620451405,0.4904891304347826,0.3414151410192974,0.16213726393367112,0.1704283740211884,0.4008152173913043,0.10869565217391304,0.4492825333993073,0.20930232558139536
4,0.50859375,0.61859375,0.7491418719291687,0.5085671544075012,0.8052968978881836,9.999999747378752e-05,0.6342699216950713,0.5335144927536232,0.3463631865413162,0.1966835559649931,0.1690465223399355,0.38179347826086957,0.08469202898550725,0.39782285997031175,0.2558139534883721
5,0.4975,0.6090625,0.7152873873710632,0.48427197337150574,0.8161249756813049,4.999999873689376e-05,0.597420543528328,0.4855072463768116,0.40326571004453243,0.1962229387379088,0.20635651773376323,0.36186594202898553,0.1526268115942029,0.41019297377535874,0.18654131618010886
6,0.49234375,0.6009375,0.7329387664794922,0.4684261083602905,0.8216562271118164,4.999999873689376e-05,0.6181483187471212,0.49094202898550726,0.3587333003463632,0.20036849378166743,0.18148318747121142,0.39402173913043476,0.11503623188405797,0.42305789213260764,0.2182088075210292
7,0.49421875,0.60875,0.7692042589187622,0.45867595076560974,0.8211093544960022,4.999999873689376e-05,0.6821741133118379,0.4302536231884058,0.36219693221177635,0.163519115614924,0.15430677107323815,0.422554347826087,0.14719202898550723,0.4359228104898565,0.20188025729836714
8,0.50234375,0.608125,0.756199061870575,0.4496733546257019,0.8261406421661377,2.499999936844688e-05,0.627360663288807,0.4832427536231884,0.38891637803067786,0.19345923537540305,0.17918010133578996,0.37817028985507245,0.13858695652173914,0.42751113310242456,0.1835724888668976
9,0.50671875,0.60765625,0.7442664504051208,0.4406227469444275,0.8282187581062317,2.499999936844688e-05,0.6158452326116997,0.5172101449275363,0.37803067788223654,0.2100414555504376,0.17411331183786274,0.3686594202898551,0.11413043478260869,0.42701632855022265,0.1949529935675408
10,0.5078125,0.6096875,0.7486052513122559,0.4391074776649475,0.8282187581062317,1.249999968422344e-05,0.6439428834638415,0.5,0.3701138050470064,0.1962229387379088,0.15983417779824965,0.38858695652173914,0.11141304347826086,0.4289955467590302,0.20089064819396338
11,0.50078125,0.6075,0.7459084391593933,0.43572643399238586,0.8333125114440918,1.249999968422344e-05,0.6333486872409028,0.4954710144927536,0.3641761504205839,0.19345923537540305,0.17319207738369416,0.389945652173913,0.11458333333333333,0.42305789213260764,0.2127659574468085
12,0.5046875,0.60984375,0.7498002648353577,0.43536749482154846,0.830328106880188,6.24999984211172e-06,0.643021649009673,0.5009057971014492,0.3602177140029688,0.19161676646706588,0.16536158452326116,0.38813405797101447,0.11096014492753623,0.4280059376546264,0.21177634834240475
13,0.50265625,0.60859375,0.75,0.4332353174686432,0.8326093554496765,6.24999984211172e-06,0.6416397973284201,0.5036231884057971,0.35230084116773874,0.1971441731920774,0.16121602947950253,0.38903985507246375,0.10733695652173914,0.4294903513112321,0.2182088075210292
14,0.5009375,0.6075,0.7535688877105713,0.4331457316875458,0.8312187790870667,3.12499992105586e-06,0.6374942422846614,0.49592391304347827,0.35972290945076696,0.19207738369415017,0.1704283740211884,0.3903985507246377,0.11367753623188406,0.42701632855022265,0.2132607619990104
15,0.49921875,0.60796875,0.74175626039505,0.4318934977054596,0.829296886920929,3.12499992105586e-06,0.6255181943804698,0.5049818840579711,0.35724888668975757,0.2017503454629203,0.17273146015660987,0.3786231884057971,0.11639492753623189,0.425531914893617,0.21721919841662543
16,0.5025,0.60890625,0.7512304782867432,0.4307316839694977,0.8324531316757202,1.56249996052793e-06,0.6393367111929986,0.5036231884057971,0.3542800593765463,0.19852602487333026,0.16213726393367112,0.38768115942028986,0.10869565217391304,0.42751113310242456,0.2182088075210292
17,0.50234375,0.60796875,0.7542153000831604,0.43046388030052185,0.8314218521118164,1.56249996052793e-06,0.6480884385076002,0.4941123188405797,0.35477486392874813,0.190234914785813,0.16167664670658682,0.39719202898550726,0.10869565217391304,0.4294903513112321,0.21573478476001978
