epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6958125233650208,0.7898663878440857,1e-04,0.6454687714576721,0.7437970042228699
1,0.7560312747955322,0.6594268083572388,1e-04,0.6862499713897705,0.7704355716705322
2,0.7767968773841858,0.5928006768226624,1e-04,0.6970312595367432,0.7237854599952698
3,0.7926562428474426,0.5443440079689026,1e-04,0.6967187523841858,0.745194673538208
4,0.8052968978881836,0.5085671544075012,1e-04,0.70703125,0.7491418719291687
5,0.8161249756813049,0.48427197337150574,5e-05,0.6889062523841858,0.7152873873710632
6,0.8216562271118164,0.4684261083602905,5e-05,0.6962500214576721,0.7329387664794922
7,0.8211093544960022,0.45867595076560974,5e-05,0.6954687237739563,0.7692042589187622
8,0.8261406421661377,0.4496733546257019,2.5e-05,0.698437511920929,0.756199061870575
9,0.8282187581062317,0.4406227469444275,2.5e-05,0.7051562666893005,0.7442664504051208
10,0.8282187581062317,0.4391074776649475,1.25e-05,0.7084375023841858,0.7486052513122559
11,0.8333125114440918,0.43572643399238586,1.25e-05,0.7009375095367432,0.7459084391593933
12,0.830328106880188,0.43536749482154846,6.25e-06,0.7035937309265137,0.7498002648353577
13,0.8326093554496765,0.4332353174686432,6.25e-06,0.7037500143051147,0.75
14,0.8312187790870667,0.4331457316875458,3.125e-06,0.7007812261581421,0.7535688877105713
15,0.829296886920929,0.4318934977054596,3.125e-06,0.6982812285423279,0.74175626039505
16,0.8324531316757202,0.4307316839694977,1.5625e-06,0.7035937309265137,0.7512304782867432
17,0.8314218521118164,0.43046388030052185,1.5625e-06,0.703906238079071,0.7542153000831604
