epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6538281440734863,0.9894865155220032,1e-04,0.6845312714576721,0.8377867341041565
1,0.7234062552452087,0.7742807865142822,1e-04,0.6850000023841858,0.765550971031189
2,0.7595937252044678,0.6878390312194824,1e-04,0.678906261920929,0.7170954942703247
3,0.7813593745231628,0.6165614724159241,1e-04,0.6764062643051147,0.672299861907959
4,0.7951562404632568,0.5615010857582092,1e-04,0.692187488079071,0.6394914388656616
5,0.8070625066757202,0.5182702541351318,1e-04,0.6862499713897705,0.6247516870498657
6,0.8137187361717224,0.48489031195640564,1e-04,0.6926562786102295,0.6078745126724243
7,0.8157187700271606,0.4607078433036804,1e-04,0.6831250190734863,0.6020662188529968
8,0.8245000243186951,0.4436754584312439,1e-04,0.6904687285423279,0.5987666845321655
9,0.8282968997955322,0.4239513874053955,1e-04,0.6845312714576721,0.5847805738449097
10,0.8354687690734863,0.4114108085632324,1e-04,0.6917187571525574,0.5815681219100952
11,0.839187502861023,0.4003605842590332,1e-04,0.6909375190734863,0.6037018299102783
12,0.8432031273841858,0.39077913761138916,1e-04,0.6885937452316284,0.5895477533340454
13,0.8463125228881836,0.38308021426200867,5e-05,0.6873437762260437,0.6012112498283386
14,0.847406268119812,0.37857216596603394,5e-05,0.6856250166893005,0.5882492661476135
15,0.8499531149864197,0.37490883469581604,2.5e-05,0.6856250166893005,0.6008837819099426
16,0.8515937328338623,0.3725702166557312,2.5e-05,0.6842187643051147,0.603161096572876
17,0.854421854019165,0.36858344078063965,1.25e-05,0.6859375238418579,0.6003538966178894
18,0.8542343974113464,0.36892399191856384,1.25e-05,0.6857812404632568,0.6069297790527344
19,0.8544999957084656,0.36718234419822693,6.25e-06,0.6842187643051147,0.6065096855163574
20,0.8531249761581421,0.36693236231803894,6.25e-06,0.6853125095367432,0.601691484451294
21,0.8571875095367432,0.3662169575691223,3.125e-06,0.6848437786102295,0.6064671874046326
22,0.8564218878746033,0.3646610379219055,3.125e-06,0.684374988079071,0.6057528853416443
