epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6668280959129333,0.9111118316650391,1e-04,0.6592187285423279,0.7952823638916016
1,0.735546886920929,0.7477653622627258,1e-04,0.6592187285423279,0.739500105381012
2,0.749750018119812,0.6939340829849243,1e-04,0.6592187285423279,0.6907514333724976
3,0.7504687309265137,0.6473990082740784,1e-04,0.6592187285423279,0.6485351324081421
4,0.7466250061988831,0.6126659512519836,1e-04,0.6514062285423279,0.6235257387161255
5,0.7335781455039978,0.5898875594139099,1e-04,0.6439062356948853,0.606798529624939
6,0.7359687685966492,0.5732347965240479,1e-04,0.6442187428474426,0.5957790613174438
7,0.731374979019165,0.5615017414093018,1e-04,0.6371874809265137,0.5855286717414856
8,0.7341874837875366,0.5521669387817383,1e-04,0.6615625023841858,0.5807310342788696
9,0.7502343654632568,0.5429933071136475,1e-04,0.6795312762260437,0.5729476809501648
10,0.7604531049728394,0.5348209738731384,1e-04,0.6853125095367432,0.5666959285736084
11,0.7781562209129333,0.5248443484306335,1e-04,0.6899999976158142,0.5704463124275208
12,0.7833437323570251,0.5182390213012695,1e-04,0.6901562213897705,0.569237470626831
13,0.7901406288146973,0.5112069845199585,5e-05,0.6893749833106995,0.5671371817588806
14,0.7934218645095825,0.5087997913360596,5e-05,0.6898437738418579,0.562796413898468
15,0.7970781326293945,0.5054061412811279,5e-05,0.6895312666893005,0.5675920248031616
16,0.7982031106948853,0.5019506216049194,5e-05,0.6901562213897705,0.5569724440574646
17,0.8032187223434448,0.4972265362739563,5e-05,0.6917187571525574,0.5558899641036987
18,0.807937502861023,0.4936263859272003,5e-05,0.7034375071525574,0.5551111698150635
19,0.8039218783378601,0.49177980422973633,5e-05,0.7082812786102295,0.5557826161384583
20,0.8074530959129333,0.48646843433380127,5e-05,0.7067187428474426,0.5503227114677429
21,0.8135312795639038,0.48068296909332275,5e-05,0.7021874785423279,0.5538644194602966
22,0.8164530992507935,0.4752623438835144,5e-05,0.719531238079071,0.5440438985824585
23,0.8160937428474426,0.4721164107322693,5e-05,0.7160937786102295,0.5394288897514343
24,0.8161875009536743,0.46988531947135925,5e-05,0.7093750238418579,0.5508954524993896
25,0.8206718564033508,0.46355199813842773,5e-05,0.7020312547683716,0.5501776933670044
26,0.8211562633514404,0.4605144262313843,2.5e-05,0.7081249952316284,0.5399256944656372
27,0.8220468759536743,0.4577195942401886,2.5e-05,0.6959375143051147,0.5471735596656799
28,0.8250156044960022,0.45298469066619873,1.25e-05,0.703125,0.5408024787902832
29,0.8225468993186951,0.4534609615802765,1.25e-05,0.7114062309265137,0.541861891746521
30,0.8252031207084656,0.45163390040397644,6.25e-06,0.7056249976158142,0.5439274311065674
31,0.8243906497955322,0.45091015100479126,6.25e-06,0.7034375071525574,0.545307993888855
32,0.8239218592643738,0.45005327463150024,3.125e-06,0.7026562690734863,0.5420575141906738
33,0.826953113079071,0.45086297392845154,3.125e-06,0.7095312476158142,0.5397656559944153
34,0.8254531025886536,0.45000654458999634,1.5625e-06,0.7095312476158142,0.5411551594734192
35,0.8255624771118164,0.4490773677825928,1.5625e-06,0.7015625238418579,0.5424365401268005
