epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.7038750052452087,0.7820693254470825,1e-04,0.5518749952316284,0.7973777055740356
1,0.7418437600135803,0.6560105681419373,1e-04,0.5545312762260437,0.7758979201316833
2,0.7555937767028809,0.602037787437439,1e-04,0.5740625262260437,0.7527951598167419
3,0.7706562280654907,0.556637704372406,1e-04,0.5845312476158142,0.7352348566055298
4,0.7826406359672546,0.5196261405944824,1e-04,0.6057812571525574,0.685472309589386
5,0.7918750047683716,0.4908953309059143,1e-04,0.6106250286102295,0.6745820045471191
6,0.8054843544960022,0.4657505750656128,1e-04,0.6032812595367432,0.6531654596328735
7,0.8140468597412109,0.4464225172996521,1e-04,0.5960937738418579,0.6741020083427429
8,0.8218593597412109,0.4298396110534668,1e-04,0.6935937404632568,0.6158989071846008
9,0.8310624957084656,0.4128870368003845,1e-04,0.6579687595367432,0.6084173321723938
10,0.8346093893051147,0.3996974229812622,1e-04,0.711718738079071,0.5918038487434387
11,0.8438281416893005,0.3850581645965576,1e-04,0.6615625023841858,0.6131309270858765
12,0.8441874980926514,0.37665289640426636,1e-04,0.6481249928474426,0.6258440613746643
13,0.8462812304496765,0.36677128076553345,5e-05,0.6579687595367432,0.6179487705230713
14,0.8477968573570251,0.36272338032722473,5e-05,0.7132812738418579,0.5920526385307312
15,0.8531875014305115,0.35775360465049744,2.5e-05,0.6721875071525574,0.6114731431007385
16,0.8554375171661377,0.35375121235847473,2.5e-05,0.6759374737739563,0.6096457242965698
17,0.8552031517028809,0.3517207205295563,1.25e-05,0.7021874785423279,0.6077013611793518
18,0.8541250228881836,0.35159963369369507,1.25e-05,0.672656238079071,0.6018835306167603
19,0.8556874990463257,0.349391907453537,6.25e-06,0.6796875,0.6091496348381042
20,0.8546093702316284,0.3484809398651123,6.25e-06,0.69140625,0.6009553670883179
21,0.8578593730926514,0.3467859625816345,3.125e-06,0.6851562261581421,0.6056117415428162
22,0.8563125133514404,0.3479216992855072,3.125e-06,0.6953125,0.5998678207397461
