epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6143906116485596,0.8274368047714233,1e-04,0.5360937714576721,0.7849053740501404
1,0.7156406044960022,0.682197093963623,1e-04,0.66796875,0.7656740546226501
2,0.7597968578338623,0.6066693067550659,1e-04,0.6715624928474426,0.7108858227729797
3,0.7847968935966492,0.5534940958023071,1e-04,0.6875,0.7146332263946533
4,0.8005156517028809,0.5113428831100464,1e-04,0.6723437309265137,0.6593626141548157
5,0.8119218945503235,0.48134881258010864,1e-04,0.6885937452316284,0.6660458445549011
6,0.8155624866485596,0.45746883749961853,1e-04,0.6812499761581421,0.6642987132072449
7,0.8279218673706055,0.43833401799201965,5e-05,0.7001562714576721,0.6606137156486511
8,0.830734372138977,0.42918291687965393,5e-05,0.6978124976158142,0.664807140827179
9,0.8371718525886536,0.4192552864551544,2.5e-05,0.7001562714576721,0.6583037376403809
10,0.8345468640327454,0.4173350930213928,2.5e-05,0.7081249952316284,0.6527785658836365
11,0.8399218916893005,0.41153183579444885,2.5e-05,0.7001562714576721,0.633758544921875
12,0.8415625095367432,0.40910157561302185,2.5e-05,0.6970312595367432,0.6276677846908569
13,0.8410624861717224,0.40450239181518555,2.5e-05,0.6974999904632568,0.641493558883667
14,0.842703104019165,0.40290403366088867,2.5e-05,0.7006250023841858,0.6402300000190735
15,0.8444687724113464,0.39910343289375305,1.25e-05,0.7017187476158142,0.6313949227333069
16,0.8448281288146973,0.3995177149772644,1.25e-05,0.7057812213897705,0.6368284821510315
17,0.8497655987739563,0.39622223377227783,6.25e-06,0.7003124952316284,0.6347082853317261
18,0.8478906154632568,0.3952447175979614,6.25e-06,0.698437511920929,0.6315596103668213
19,0.8466562628746033,0.3917306065559387,3.125e-06,0.7012500166893005,0.6332815289497375
20,0.8450937271118164,0.393780916929245,3.125e-06,0.6995312571525574,0.6324156522750854
21,0.8492656350135803,0.3911454975605011,1.5625e-06,0.69921875,0.6357342600822449
22,0.8485937714576721,0.39338362216949463,1.5625e-06,0.7042187452316284,0.6338028907775879
23,0.8496875166893005,0.39220893383026123,1e-06,0.7040625214576721,0.6342028379440308
24,0.847781240940094,0.3942909836769104,1e-06,0.7042187452316284,0.6310636401176453
