epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6956093907356262,1.067348837852478,1e-04,0.596875011920929,1.0570529699325562
1,0.7459531426429749,0.8325924873352051,1e-04,0.6357812285423279,0.9601078033447266
2,0.7791406512260437,0.6927805542945862,1e-04,0.6360937356948853,0.9060622453689575
3,0.8011718988418579,0.5987015962600708,1e-04,0.6153125166893005,0.9244227409362793
4,0.8185468912124634,0.5368613600730896,1e-04,0.6396874785423279,0.8271846175193787
5,0.8287187218666077,0.4874900281429291,1e-04,0.6579687595367432,0.8898312449455261
6,0.8367499709129333,0.45177018642425537,1e-04,0.6512500047683716,0.8044888377189636
7,0.8393124938011169,0.4236915409564972,1e-04,0.6560937762260437,0.8125959634780884
8,0.8519843816757202,0.40039071440696716,1e-04,0.6735937595367432,0.7906787991523743
9,0.853640615940094,0.3807220757007599,1e-04,0.6743749976158142,0.7056746482849121
10,0.859250009059906,0.3693868815898895,1e-04,0.6854687333106995,0.7070071697235107
11,0.8637031316757202,0.35543105006217957,1e-04,0.6814062595367432,0.7335432171821594
12,0.8695468902587891,0.3378410339355469,5e-05,0.6818749904632568,0.7601415514945984
13,0.8744999766349792,0.331185907125473,5e-05,0.6875,0.7088585495948792
14,0.8770312666893005,0.32411864399909973,2.5e-05,0.6796875,0.7372260093688965
15,0.8801875114440918,0.31836897134780884,2.5e-05,0.6782812476158142,0.7244654297828674
16,0.8814687728881836,0.3157418966293335,1.25e-05,0.6800000071525574,0.7355826497077942
17,0.882437527179718,0.3127725422382355,1.25e-05,0.6795312762260437,0.7268832325935364
18,0.8842656016349792,0.3120456337928772,6.25e-06,0.6889062523841858,0.7311397790908813
19,0.8830000162124634,0.31048017740249634,6.25e-06,0.6878125071525574,0.7193421125411987
20,0.8828906416893005,0.31082358956336975,3.125e-06,0.684374988079071,0.7221143841743469
21,0.8862187266349792,0.30830463767051697,3.125e-06,0.6845312714576721,0.7265178561210632
