epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.33953125,0.34375,,,,9.999999747378752e-05,1.0,0.0009057971014492754,0.0,0.0,0.0,0.998641304347826,0.0004528985507246377,0.9871350816427511,0.012864918357248886
0,0.439375,0.61015625,0.9589269757270813,0.9970744252204895,0.6830000281333923,9.999999747378752e-05,0.4818056195301704,0.384963768115942,0.4532409698169223,0.27913403961308153,0.23906034085674804,0.34193840579710144,0.27309782608695654,0.30430479960415635,0.24245423057892132
1,0.4521875,0.64109375,0.9674932956695557,0.7905293107032776,0.739062488079071,9.999999747378752e-05,0.48687240902809764,0.44021739130434784,0.4280059376546264,0.25610317825886686,0.25702441271303544,0.2572463768115942,0.302536231884058,0.30430479960415635,0.26768926274121724
2,0.4878125,0.650625,0.9227513670921326,0.6666967868804932,0.7644843459129333,9.999999747378752e-05,0.6338093044679871,0.4601449275362319,0.3612073231073726,0.24596959926301243,0.12022109626900046,0.29030797101449274,0.24954710144927536,0.3958436417615042,0.2429490351311232
3,0.50546875,0.68421875,0.8811224102973938,0.577125072479248,0.7880468964576721,9.999999747378752e-05,0.5605711653615846,0.5240036231884058,0.4260267194458189,0.24965453707968677,0.18977429755872868,0.20153985507246377,0.27445652173913043,0.3077684314695695,0.26620484908461156
4,0.4909375,0.67546875,0.805696964263916,0.5168768763542175,0.8084843754768372,9.999999747378752e-05,0.5218793182865039,0.4365942028985507,0.5170707570509648,0.23952095808383234,0.23859972362966375,0.21195652173913043,0.35144927536231885,0.2825333993072736,0.2003958436417615
5,0.49328125,0.645625,0.8905684947967529,0.47408032417297363,0.8198437690734863,9.999999747378752e-05,0.6600644864117918,0.49592391304347827,0.31123206333498266,0.22892676186089359,0.1110087517273146,0.2884963768115942,0.21557971014492755,0.4418604651162791,0.24690747154873824
6,0.48671875,0.67765625,0.7582869529724121,0.44080808758735657,0.8284062743186951,9.999999747378752e-05,0.45831414094887146,0.5076992753623188,0.4943097476496784,0.28420082911100875,0.25748502994011974,0.151268115942029,0.34103260869565216,0.2736269173676398,0.23206333498268183
7,0.52265625,0.68234375,0.7586866021156311,0.41455647349357605,0.8365468978881836,9.999999747378752e-05,0.6098572086596039,0.5901268115942029,0.35526966848095004,0.2929525564256103,0.09719023491478582,0.22327898550724637,0.18659420289855072,0.342899554675903,0.30183077684314696
8,0.51234375,0.66015625,0.7930851578712463,0.39290329813957214,0.847406268119812,9.999999747378752e-05,0.7052049746660525,0.5946557971014492,0.2152399802078179,0.24643021649009672,0.04836480884385076,0.3070652173913043,0.09827898550724638,0.4240475012370114,0.3607125185551707
