epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.33921875,0.33921875,,,,9.999999747378752e-05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.40078125,0.6053125,1.0187997817993164,1.1480329036712646,0.6710312366485596,9.999999747378752e-05,0.13634269921695072,0.4338768115942029,0.648688767936665,0.4762782128051589,0.3873790879778904,0.16259057971014493,0.40353260869565216,0.14448292924294903,0.20682830282038595
1,0.4465625,0.63953125,0.9051654934883118,0.8973251581192017,0.7116093635559082,9.999999747378752e-05,0.3251957623215108,0.39719202898550726,0.6308758040573973,0.3007830492860433,0.37402118839244586,0.21557971014492755,0.38722826086956524,0.18109846610588817,0.1880257298367145
2,0.4784375,0.66890625,0.8474982976913452,0.7484683394432068,0.7409687638282776,9.999999747378752e-05,0.44173192077383694,0.37092391304347827,0.6353290450272142,0.25794564716720403,0.30032243205895903,0.20697463768115942,0.4221014492753623,0.22266204849084612,0.14200890648193965
3,0.514375,0.6740625,0.8612842559814453,0.6429336667060852,0.7579218745231628,9.999999747378752e-05,0.6900046061722709,0.39311594202898553,0.45818901533894113,0.1879318286503915,0.12206356517733763,0.2907608695652174,0.3161231884057971,0.3814943097476497,0.1603166749134092
4,0.4921875,0.6775,0.8030840158462524,0.572490394115448,0.7745781540870667,9.999999747378752e-05,0.4647627821280516,0.40217391304347827,0.6199901039089559,0.25011515430677106,0.28512206356517733,0.15806159420289856,0.43976449275362317,0.2736269173676398,0.10638297872340426
5,0.52203125,0.67234375,0.836870014667511,0.5182777047157288,0.7899374961853027,9.999999747378752e-05,0.6517733763242746,0.4483695652173913,0.4631370608609599,0.23076923076923078,0.1174573929064947,0.2509057971014493,0.3007246376811594,0.38941118258287977,0.14745175655616033
6,0.52203125,0.704375,0.7863129377365112,0.4807659089565277,0.8020156025886536,9.999999747378752e-05,0.5204974666052511,0.47690217391304346,0.5729836714497774,0.24919391985260247,0.2303086135421465,0.15579710144927536,0.36730072463768115,0.2508659079663533,0.17615042058386937
7,0.52875,0.679375,0.7623293995857239,0.4504731297492981,0.8130468726158142,9.999999747378752e-05,0.6674343620451405,0.4941123188405797,0.41761504205838695,0.24044219253800092,0.09212344541685859,0.2368659420289855,0.26902173913043476,0.39930727362691737,0.1830776843146957
8,0.53734375,0.68625,0.7487049698829651,0.4238542318344116,0.8256250023841858,9.999999747378752e-05,0.5877475817595578,0.6508152173913043,0.35922810489856505,0.3274988484569323,0.0847535697835099,0.1852355072463768,0.16394927536231885,0.3483424047501237,0.2924294903513112
9,0.52828125,0.67859375,0.7265205979347229,0.3990618586540222,0.8330937623977661,9.999999747378752e-05,0.5868263473053892,0.5280797101449275,0.46561108362196935,0.23952095808383234,0.17365269461077845,0.24365942028985507,0.22826086956521738,0.3077684314695695,0.22662048490846115
10,0.56421875,0.71171875,0.6788108944892883,0.3867405652999878,0.8368124961853027,9.999999747378752e-05,0.6632888070013818,0.6299818840579711,0.3859475507174666,0.24044219253800092,0.09626900046061723,0.223731884057971,0.14628623188405798,0.30677882236516574,0.30727362691736765
11,0.525625,0.72046875,0.6594867706298828,0.3700332045555115,0.8452968597412109,9.999999747378752e-05,0.5218793182865039,0.5602355072463768,0.491835724888669,0.29709811146936893,0.18102257024412713,0.15896739130434784,0.2807971014492754,0.1979218208807521,0.31024245423057895
12,0.533125,0.703125,0.6872953772544861,0.35644325613975525,0.8481562733650208,9.999999747378752e-05,0.7199447259327498,0.48278985507246375,0.38743196437407224,0.19438046982957163,0.0856748042376785,0.2884963768115942,0.22871376811594202,0.32409698169223156,0.2884710539336962
13,0.53921875,0.68109375,0.8074619174003601,0.3450261354446411,0.8559687733650208,9.999999747378752e-05,0.6913864578535237,0.6195652173913043,0.2879762493814943,0.2473514509442653,0.06126209120221096,0.2753623188405797,0.10507246376811594,0.37753587333003463,0.33448787728847107
14,0.54828125,0.71921875,0.6503233909606934,0.33301419019699097,0.8567500114440918,4.999999873689376e-05,0.5578074619990787,0.6594202898550725,0.4166254329539832,0.32795946568401657,0.11423307231690465,0.16485507246376813,0.17572463768115942,0.23404255319148937,0.34933201385452745
15,0.564375,0.7221875,0.723416268825531,0.3259319067001343,0.8632500171661377,4.999999873689376e-05,0.684016582220175,0.6268115942028986,0.36763978228599703,0.2588668816213726,0.05711653615845232,0.23233695652173914,0.1408514492753623,0.2864918357248887,0.3458683819891143
16,0.560625,0.73046875,0.6923530101776123,0.31980299949645996,0.8661562204360962,4.999999873689376e-05,0.570704744357439,0.6471920289855072,0.45522018802572983,0.30400736987563337,0.12528788576692768,0.17481884057971014,0.17798913043478262,0.20138545274616526,0.3433943592281049
17,0.57109375,0.72671875,0.6794837713241577,0.311088502407074,0.8703906536102295,2.499999936844688e-05,0.6310456011054814,0.6816123188405797,0.3859475507174666,0.2980193459235375,0.07093505297098111,0.2033514492753623,0.11503623188405797,0.24690747154873824,0.3671449777337952
18,0.5671875,0.71734375,0.7137660980224609,0.31073197722435,0.8696249723434448,2.499999936844688e-05,0.6356517733763243,0.6748188405797102,0.376051459673429,0.28466144633809304,0.07968678028558268,0.22056159420289856,0.10461956521739131,0.2627412172191984,0.3612073231073726
19,0.558125,0.72078125,0.7025207281112671,0.3052782118320465,0.8742499947547913,1.249999968422344e-05,0.5988023952095808,0.6870471014492754,0.37357743691241957,0.31598341777982497,0.0852141870105942,0.18704710144927536,0.12590579710144928,0.24888668975754577,0.37753587333003463
20,0.54859375,0.725,0.7020818591117859,0.30552563071250916,0.8725937604904175,1.249999968422344e-05,0.5969599263012436,0.6730072463768116,0.3607125185551707,0.319207738369415,0.08383233532934131,0.1947463768115942,0.1322463768115942,0.22513607125185553,0.4141514101929738
21,0.56640625,0.7265625,0.6905425786972046,0.3017592430114746,0.8751718997955322,6.24999984211172e-06,0.6269000460617227,0.6716485507246377,0.38644235526966847,0.2998618148318747,0.07323813910640257,0.20425724637681159,0.12409420289855072,0.24195942602671944,0.3715982187036121
22,0.5634375,0.72078125,0.690334141254425,0.30027294158935547,0.8746718764305115,6.24999984211172e-06,0.6209120221096269,0.6820652173913043,0.37209302325581395,0.3067710732381391,0.07231690465223399,0.2033514492753623,0.11458333333333333,0.25482434438396834,0.3730826323602177
23,0.56375,0.72484375,0.6927304863929749,0.2986186742782593,0.8740624785423279,3.12499992105586e-06,0.6402579456471672,0.6711956521739131,0.3641761504205839,0.2883463841547674,0.0713956701980654,0.20652173913043478,0.12228260869565218,0.25927758535378526,0.37654626422563087
24,0.56,0.72171875,0.6905320882797241,0.3017289936542511,0.8751718997955322,3.12499992105586e-06,0.6236757254721327,0.6834239130434783,0.35675408213755566,0.30631045601105483,0.07001381851681253,0.19791666666666666,0.11865942028985507,0.2607619990103909,0.38248391885205346
25,0.56125,0.72390625,0.6865541338920593,0.2988277077674866,0.8763906359672546,1.56249996052793e-06,0.6342699216950713,0.6707427536231884,0.3631865413161801,0.29525564256103176,0.07047443574389682,0.2056159420289855,0.12364130434782608,0.25680356259277587,0.380009896091044
26,0.56203125,0.72265625,0.6849825382232666,0.29788440465927124,0.8763124942779541,1.56249996052793e-06,0.6241363426992169,0.6752717391304348,0.3715982187036121,0.30584983878397054,0.07001381851681253,0.20425724637681159,0.12047101449275362,0.2513607125185552,0.3770410687778328
