epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.533328115940094,1.100114345550537,1e-04,0.47093749046325684,0.9634170532226562
1,0.5616406202316284,0.8658710718154907,1e-04,0.4675000011920929,0.8016674518585205
2,0.6172812581062317,0.7256421446800232,1e-04,0.55859375,0.7052505016326904
3,0.6628437638282776,0.6443975567817688,1e-04,0.5996875166893005,0.6619901061058044
4,0.6985468864440918,0.5966805219650269,1e-04,0.6693750023841858,0.6374219059944153
5,0.7311093807220459,0.5616539120674133,1e-04,0.6910937428474426,0.625133752822876
6,0.7575312256813049,0.5365345478057861,1e-04,0.6271874904632568,0.6299132704734802
7,0.7777031064033508,0.5151093602180481,1e-04,0.6701562404632568,0.6129757165908813
8,0.791796863079071,0.499404639005661,1e-04,0.73046875,0.6063125133514404
9,0.805593729019165,0.4840949773788452,1e-04,0.7143750190734863,0.6035999655723572
10,0.8158125281333923,0.47159308195114136,1e-04,0.7240625023841858,0.596421480178833
11,0.8253437280654907,0.46010223031044006,1e-04,0.6934375166893005,0.6137224435806274
12,0.8336250185966492,0.4510040581226349,1e-04,0.7442187666893005,0.5976186990737915
13,0.845453143119812,0.43800225853919983,5e-05,0.7475000023841858,0.6181157231330872
14,0.8552812337875366,0.4298732280731201,5e-05,0.7242187261581421,0.6087775230407715
15,0.8548906445503235,0.4234722852706909,2.5e-05,0.7387499809265137,0.602893590927124
16,0.8591874837875366,0.4212520718574524,2.5e-05,0.7503125071525574,0.5969255566596985
17,0.8644843697547913,0.41580522060394287,1.25e-05,0.7623437643051147,0.6024758219718933
18,0.866531252861023,0.41176244616508484,1.25e-05,0.7640625238418579,0.607764720916748
19,0.864859402179718,0.41048184037208557,6.25e-06,0.7707812786102295,0.6060986518859863
20,0.8672812581062317,0.40993502736091614,6.25e-06,0.7606250047683716,0.6045915484428406
21,0.8653281331062317,0.41049715876579285,3.125e-06,0.76171875,0.6025246977806091
22,0.8687187433242798,0.4095112681388855,3.125e-06,0.7684375047683716,0.6023381948471069
