epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.30203125,0.3103125,,,,9.999999747378752e-05,0.9078822412155746,0.0,0.009628610729023384,0.0,0.09211775878442545,0.9749171793658306,0.025082820634169428,0.9903713892709766,0.0
0,0.279375,0.59875,0.9971998333930969,1.0333530902862549,0.7106406092643738,9.999999747378752e-05,0.21082621082621084,0.27638428774254614,0.34846400733608435,0.32288698955365625,0.466286799620133,0.29105537150970184,0.432560340747752,0.13342503438789546,0.5181109582760202
1,0.30671875,0.536875,0.908530056476593,0.8171061277389526,0.7463593482971191,9.999999747378752e-05,0.24786324786324787,0.4055844770468528,0.2677670793214122,0.4444444444444444,0.3076923076923077,0.24136299100804542,0.3530525319451018,0.3988995873452545,0.3333333333333333
2,0.37359375,0.663125,0.7962650060653687,0.683979868888855,0.7821718454360962,9.999999747378752e-05,0.2288698955365622,0.48225272124940843,0.4080696928014672,0.4278252611585945,0.3433048433048433,0.10506389020350212,0.41268338854708947,0.14213663457129758,0.4497936726272352
3,0.4028125,0.609375,0.7314125299453735,0.593288779258728,0.7968281507492065,9.999999747378752e-05,0.5413105413105413,0.4458116422148604,0.22741861531407612,0.33475783475783477,0.12393162393162394,0.21107430194036914,0.34311405584477045,0.4988537368179734,0.2737276478679505
4,0.413125,0.58921875,0.7182019948959351,0.5345579385757446,0.809890627861023,9.999999747378752e-05,0.6225071225071225,0.44675816374822525,0.17835855112333793,0.2996201329534663,0.0778727445394112,0.2953147184098438,0.2579271178419309,0.5547913801008711,0.2668500687757909
5,0.44234375,0.62296875,0.7006990313529968,0.49072265625,0.8213281035423279,9.999999747378752e-05,0.4406457739791073,0.6232844297207761,0.26868408986703346,0.36324786324786323,0.19610636277302945,0.19640321817321343,0.1803123521060104,0.3759743237047226,0.3553415864282439
6,0.4065625,0.61671875,0.6772325038909912,0.4582798480987549,0.8295156359672546,9.999999747378752e-05,0.44112060778727447,0.49692380501656414,0.285648784961027,0.3247863247863248,0.23409306742640076,0.17983909133932796,0.3232371036441079,0.41082072443833106,0.3035304906006419
7,0.42875,0.6521875,0.6830300688743591,0.4306519627571106,0.8386093974113464,9.999999747378752e-05,0.39886039886039887,0.5196403218173213,0.3695552498853737,0.30151946818613484,0.2996201329534663,0.16138192143871274,0.31897775674396595,0.2838147638697845,0.3466299862448418
8,0.4228125,0.57609375,0.7032730579376221,0.4077351689338684,0.842843770980835,9.999999747378752e-05,0.5498575498575499,0.5513487931850449,0.1756075194864741,0.33000949667616336,0.1201329534662868,0.27638428774254614,0.1722669190724089,0.5414947271893626,0.2828977533241632
9,0.41203125,0.57890625,0.7269234657287598,0.3860015273094177,0.8519218564033508,4.999999873689376e-05,0.5294396961063628,0.5243729294841457,0.18982118294360384,0.34615384615384615,0.12440645773979107,0.261239943208708,0.21438712730714624,0.5281980742778541,0.28198074277854196
10,0.43265625,0.58296875,0.7432073950767517,0.3777029514312744,0.8537187576293945,4.999999873689376e-05,0.5313390313390314,0.575011831519167,0.19944979367262725,0.3627730294396961,0.10588793922127256,0.27401798390913396,0.150970184571699,0.505731315910133,0.2948188904172398
11,0.4121875,0.58703125,0.7054840326309204,0.3645833432674408,0.8600937724113464,2.499999936844688e-05,0.4890788224121557,0.5802176999526739,0.17514901421366347,0.3912630579297246,0.11965811965811966,0.21911973497397066,0.20066256507335542,0.5061898211829436,0.31866116460339294
12,0.42359375,0.5875,0.7140105962753296,0.36150556802749634,0.8593906164169312,2.499999936844688e-05,0.5289648622981956,0.5646000946521533,0.18523613021549748,0.35660018993352327,0.1144349477682811,0.2489351632749645,0.18646474207288216,0.5144429160935351,0.30032095369096745
13,0.38796875,0.57,0.7250913977622986,0.3579981327056885,0.8608593940734863,1.249999968422344e-05,0.46961063627730293,0.5508755324183625,0.15130674002751032,0.43447293447293445,0.09591642924976258,0.24940842404164695,0.19971604353999053,0.5080238422741862,0.34066941769830356
14,0.411875,0.57609375,0.7244815826416016,0.3562101423740387,0.8602968454360962,1.249999968422344e-05,0.4881291547958215,0.5972550875532419,0.1586428243924805,0.4164292497625831,0.09544159544159544,0.24846190250828207,0.1542830099384761,0.5089408528198074,0.33241632278771205
15,0.39296875,0.57453125,0.7123012542724609,0.3527536988258362,0.8636249899864197,6.24999984211172e-06,0.44776828110161443,0.5802176999526739,0.1586428243924805,0.449667616334283,0.10256410256410256,0.22385234264079507,0.195929957406531,0.49839523154516274,0.3429619440623567
16,0.40984375,0.56953125,0.7277346849441528,0.3510228395462036,0.8640468716621399,6.24999984211172e-06,0.5042735042735043,0.5579744439185992,0.17514901421366347,0.39411206077872746,0.10161443494776828,0.27401798390913396,0.16800757217226692,0.5190279688216415,0.3058230169646951
17,0.40953125,0.57921875,0.7114534974098206,0.34995904564857483,0.8641093969345093,3.12499992105586e-06,0.48670465337132,0.5650733554188357,0.1843191196698762,0.409306742640076,0.10398860398860399,0.2522479886417416,0.18267865593942262,0.4947271893626777,0.32095369096744614
18,0.40390625,0.57171875,0.7170146107673645,0.3495398461818695,0.8639531135559082,3.12499992105586e-06,0.4710351377018044,0.5868433506862281,0.16185236130215497,0.4382716049382716,0.09069325735992402,0.24372929484145764,0.16942735447231425,0.5098578633654287,0.3282897753324163
