epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.506515622138977,1.2380863428115845,1e-04,0.2528125047683716,1.0638396739959717
1,0.48710936307907104,0.9651308059692383,1e-04,0.5165625214576721,0.8691269755363464
2,0.5420156121253967,0.8026587963104248,1e-04,0.4749999940395355,0.7475935220718384
3,0.5895468592643738,0.6996963620185852,1e-04,0.5970312356948853,0.6753349304199219
4,0.638796865940094,0.6346399188041687,1e-04,0.639843761920929,0.6370345950126648
5,0.6869687438011169,0.5876855254173279,1e-04,0.7442187666893005,0.6140882968902588
6,0.7238593697547913,0.5532178282737732,1e-04,0.6943749785423279,0.6022673845291138
7,0.7527499794960022,0.5254946947097778,1e-04,0.6856250166893005,0.5981608033180237
8,0.7706875205039978,0.5062110424041748,1e-04,0.7579687237739563,0.5963283777236938
9,0.790109395980835,0.4877792298793793,1e-04,0.6862499713897705,0.595903754234314
10,0.8002187609672546,0.4717569351196289,1e-04,0.7632812261581421,0.585213303565979
11,0.8109843730926514,0.4582087993621826,1e-04,0.6968749761581421,0.5860446691513062
12,0.8195937275886536,0.44606173038482666,1e-04,0.7560937404632568,0.5725287795066833
13,0.828781247138977,0.435346394777298,1e-04,0.7057812213897705,0.5939606428146362
14,0.8385156393051147,0.4257400929927826,1e-04,0.7220312356948853,0.5791242122650146
15,0.8491874933242798,0.41147473454475403,5e-05,0.7403125166893005,0.578569233417511
16,0.8519062399864197,0.4083375036716461,5e-05,0.6884375214576721,0.5777340531349182
17,0.859749972820282,0.4003058075904846,2.5e-05,0.7509375214576721,0.5728678703308105
18,0.8625156283378601,0.3965321481227875,2.5e-05,0.7557812333106995,0.5742091536521912
19,0.8639843463897705,0.3917279839515686,1.25e-05,0.7493749856948853,0.5708091259002686
20,0.8670937418937683,0.3893148899078369,1.25e-05,0.7410937547683716,0.5724145770072937
21,0.8688750267028809,0.3884970545768738,1.25e-05,0.7457812428474426,0.5657939910888672
22,0.870046854019165,0.38556671142578125,1.25e-05,0.7565624713897705,0.570478618144989
23,0.8681874871253967,0.386169970035553,1.25e-05,0.7501562237739563,0.5663607716560364
24,0.8689844012260437,0.3864770233631134,6.25e-06,0.7629687786102295,0.5662530660629272
25,0.8718281388282776,0.38203683495521545,6.25e-06,0.7606250047683716,0.5691630840301514
26,0.8718125224113464,0.3804393708705902,3.125e-06,0.760937511920929,0.5695767998695374
27,0.8737499713897705,0.3825294077396393,3.125e-06,0.7612500190734863,0.5681806206703186
28,0.875656247138977,0.38175642490386963,1.5625e-06,0.7598437666893005,0.5654748678207397
29,0.8743749856948853,0.38177555799484253,1.5625e-06,0.7620312571525574,0.5684279799461365
30,0.8713750243186951,0.38105130195617676,1.5625e-06,0.7595312595367432,0.5669560432434082
31,0.8767812252044678,0.3785546123981476,1e-06,0.7637500166893005,0.5684640407562256
32,0.8751093745231628,0.3789493143558502,1e-06,0.7590625286102295,0.5677676200866699
33,0.8737343549728394,0.38124293088912964,1e-06,0.7579687237739563,0.5673546195030212
34,0.8751093745231628,0.3799026608467102,1e-06,0.760937511920929,0.5688490867614746
35,0.8749218583106995,0.38081124424934387,1e-06,0.760937511920929,0.5705742835998535
36,0.8751718997955322,0.3786008358001709,1e-06,0.7559375166893005,0.5665041208267212
37,0.8719531297683716,0.38069307804107666,1e-06,0.7578125,0.5654253363609314
38,0.8763437271118164,0.38044944405555725,1e-06,0.7610937356948853,0.5683997273445129
39,0.8764531016349792,0.37820950150489807,1e-06,0.7639062404632568,0.5685504674911499
40,0.8739687204360962,0.3795056641101837,1e-06,0.7587500214576721,0.5669452548027039
41,0.8768437504768372,0.37935230135917664,1e-06,0.7598437666893005,0.5662906765937805
42,0.8733906149864197,0.3804589807987213,1e-06,0.7612500190734863,0.5674640536308289
43,0.8747187256813049,0.3802952170372009,1e-06,0.762499988079071,0.5675270557403564
44,0.8750156164169312,0.3813294470310211,1e-06,0.7604687213897705,0.5683985948562622
45,0.8749218583106995,0.37864357233047485,1e-06,0.762499988079071,0.5685335993766785
46,0.8754531145095825,0.378390371799469,1e-06,0.7615625262260437,0.566378653049469
47,0.8771718740463257,0.37740403413772583,1e-06,0.7620312571525574,0.5679938793182373
48,0.8750781416893005,0.3778047263622284,1e-06,0.7610937356948853,0.5690297484397888
49,0.878125011920929,0.37772616744041443,1e-06,0.7607812285423279,0.5665832757949829
