epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.5564844012260437,0.8213495016098022,1e-04,0.5496875047683716,0.7325547933578491
1,0.5914999842643738,0.7031211256980896,1e-04,0.6618750095367432,0.6872220635414124
2,0.6434687376022339,0.6456415057182312,1e-04,0.6612499952316284,0.6463969945907593
3,0.668874979019165,0.5997290015220642,1e-04,0.65234375,0.6176842451095581
4,0.6929218769073486,0.5641795992851257,1e-04,0.6459375023841858,0.6030062437057495
5,0.7065937519073486,0.5371325612068176,1e-04,0.6484375,0.596706748008728
6,0.7237499952316284,0.5130937099456787,1e-04,0.6592187285423279,0.5975407361984253
7,0.7430624961853027,0.4894700050354004,1e-04,0.6875,0.5857110023498535
8,0.7551875114440918,0.47198137640953064,1e-04,0.6865624785423279,0.5801372528076172
9,0.7664218544960022,0.4533582627773285,1e-04,0.6909375190734863,0.5770498514175415
10,0.775640606880188,0.4400312900543213,1e-04,0.7240625023841858,0.562838613986969
11,0.7818906307220459,0.42921608686447144,1e-04,0.70703125,0.5545538663864136
12,0.789968729019165,0.41705283522605896,1e-04,0.7106249928474426,0.555254340171814
13,0.7975780963897705,0.4069373607635498,1e-04,0.7124999761581421,0.581978976726532
14,0.807015597820282,0.3976462483406067,5e-05,0.7309374809265137,0.5649487376213074
15,0.8056874871253967,0.3939797580242157,5e-05,0.7214062213897705,0.5590012073516846
16,0.8133593797683716,0.387224942445755,2.5e-05,0.7162500023841858,0.5724238753318787
17,0.8167031407356262,0.38551297783851624,2.5e-05,0.7198437452316284,0.5699312090873718
18,0.8179687261581421,0.383354514837265,1.25e-05,0.7323437333106995,0.5709066390991211
19,0.8170468807220459,0.38026586174964905,1.25e-05,0.7309374809265137,0.565784215927124
20,0.8188593983650208,0.37951239943504333,6.25e-06,0.7303125262260437,0.5712184309959412
21,0.8207343816757202,0.3788463771343231,6.25e-06,0.7285937666893005,0.5705151557922363
22,0.8201249837875366,0.3790404200553894,3.125e-06,0.7314062714576721,0.5731187462806702
23,0.819531261920929,0.37985169887542725,3.125e-06,0.7301562428474426,0.5707217454910278
