epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.38296875,0.6265625,,,,9.999999747378752e-05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.3509375,0.6278125,0.748884916305542,0.8867873549461365,0.5574374794960022,9.999999747378752e-05,0.10209205020920502,0.22684618523051817,0.927517639512508,0.24142259414225942,0.6564853556485356,0.09383924928600572,0.6793145654834761,0.003848620910840282,0.0686337395766517
1,0.395625,0.63390625,0.689680278301239,0.724393904209137,0.5490937232971191,9.999999747378752e-05,0.2882845188284519,0.23337413300693594,0.8152661962796665,0.27573221757322175,0.43598326359832634,0.2558139534883721,0.510811913504692,0.009621552277100705,0.17511225144323284
2,0.41359375,0.6340625,0.6428367495536804,0.6671252846717834,0.581375002861023,9.999999747378752e-05,0.3108786610878661,0.2607099143206854,0.8114175753688262,0.3292887029288703,0.3598326359832636,0.2798857609139127,0.4594043247654019,0.005772931366260423,0.18280949326491341
3,0.43796875,0.6390625,0.6019098162651062,0.6151998043060303,0.6238906383514404,9.999999747378752e-05,0.2828451882845188,0.37658098735210116,0.77228992944195,0.4694560669456067,0.24769874476987447,0.24031007751937986,0.38310893512851896,0.004490057729313663,0.22322001282873638
4,0.46859375,0.6553125,0.5783698558807373,0.573662281036377,0.6631406545639038,9.999999747378752e-05,0.5046025104602511,0.24561403508771928,0.763951250801796,0.23723849372384936,0.2581589958158996,0.39208486332109344,0.3623011015911873,0.0391276459268762,0.19692110327132778
5,0.48421875,0.6571875,0.5610300898551941,0.5424947142601013,0.6882343888282776,9.999999747378752e-05,0.2518828451882845,0.5201958384332925,0.7838357921744709,0.4949790794979079,0.25313807531380755,0.12851897184822522,0.35128518971848227,0.058370750481077614,0.15779345734445158
6,0.48890625,0.64265625,0.5494191646575928,0.5148271322250366,0.7081249952316284,9.999999747378752e-05,0.25230125523012553,0.5348837209302325,0.7793457344451572,0.47573221757322176,0.2719665271966527,0.13259893920848634,0.3325173398612811,0.11225144323284157,0.10840282232200128
7,0.48703125,0.6359375,0.5451740026473999,0.49224910140037537,0.7301874756813049,9.999999747378752e-05,0.1815899581589958,0.6026111791105672,0.7735728030788968,0.5418410041841004,0.27656903765690377,0.08200734394124846,0.3153814769481844,0.11096856959589481,0.11545862732520847
8,0.495625,0.655625,0.5350885391235352,0.4763515293598175,0.7384531497955322,9.999999747378752e-05,0.2489539748953975,0.627906976744186,0.6658114175753689,0.5087866108786611,0.2422594142259414,0.09261525907792738,0.27947776417788656,0.11674150096215523,0.21744708146247593
9,0.46390625,0.6303125,0.5425858497619629,0.45954734086990356,0.7532656192779541,9.999999747378752e-05,0.18661087866108786,0.6417788657690738,0.6093649775497113,0.5255230125523013,0.2878661087866109,0.09751121991024071,0.2607099143206854,0.11738293778062861,0.27325208466966006
10,0.47921875,0.63359375,0.5553725957870483,0.448420912027359,0.7584218978881836,9.999999747378752e-05,0.27489539748953973,0.6160750713994289,0.5772931366260423,0.4870292887029289,0.23807531380753139,0.13259893920848634,0.25132598939208484,0.18409236690186018,0.2386144964720975
11,0.485625,0.6475,0.545441746711731,0.43808919191360474,0.7673125267028809,4.999999873689376e-05,0.2393305439330544,0.6332109343125255,0.6311738293778063,0.5154811715481171,0.24518828451882846,0.10240718074255406,0.26438188494492043,0.11994868505452214,0.24887748556767159
12,0.46234375,0.639375,0.5566033124923706,0.4328330457210541,0.7730000019073486,4.999999873689376e-05,0.18493723849372384,0.6797225622195022,0.5458627325208467,0.5464435146443515,0.2686192468619247,0.09057527539779682,0.22970216238270094,0.0885182809493265,0.36561898652982683
13,0.47609375,0.64390625,0.554824948310852,0.4247554838657379,0.7776874899864197,2.499999936844688e-05,0.20292887029288703,0.6703386372909017,0.5894804361770366,0.5322175732217573,0.26485355648535563,0.09914320685434516,0.23051815585475316,0.08402822322001283,0.3264913406029506
14,0.4834375,0.65046875,0.5510441064834595,0.42262592911720276,0.7832187414169312,2.499999936844688e-05,0.22510460251046024,0.6862505099959201,0.5606157793457345,0.5456066945606695,0.2292887029288703,0.09791921664626684,0.21583027335781313,0.09300833867864015,0.3463758819756254
15,0.4753125,0.64078125,0.5503056645393372,0.4213734567165375,0.782296895980835,1.249999968422344e-05,0.19874476987447698,0.6809465524275806,0.5760102629890955,0.5476987447698745,0.2535564853556485,0.09139126886984904,0.22766217870257038,0.10262989095574086,0.32135984605516354
16,0.4796875,0.64546875,0.5531632304191589,0.4194401204586029,0.7818281054496765,1.249999968422344e-05,0.22594142259414227,0.6891064871481029,0.5394483643361129,0.5338912133891214,0.2401673640167364,0.09751121991024071,0.21338229294165648,0.11545862732520847,0.3450930083386786
17,0.48640625,0.65171875,0.5529707670211792,0.41673532128334045,0.7843593955039978,6.24999984211172e-06,0.23807531380753139,0.689922480620155,0.5471456061577935,0.5309623430962344,0.2309623430962343,0.09873521011831905,0.21134230926152592,0.10647851186658114,0.3463758819756254
18,0.4825,0.64953125,0.5520403385162354,0.4189722239971161,0.7816562652587891,6.24999984211172e-06,0.23347280334728032,0.6817625458996328,0.5509942270686338,0.5297071129707113,0.23682008368200838,0.10199918400652795,0.21623827009383925,0.10327132777421424,0.345734445157152
19,0.4821875,0.6475,0.5527551174163818,0.4167585074901581,0.7849218845367432,3.12499992105586e-06,0.22635983263598328,0.6817625458996328,0.5606157793457345,0.5338912133891214,0.2397489539748954,0.09832721338229294,0.21991024071807425,0.10647851186658114,0.33290570878768444
20,0.48453125,0.6490625,0.5556833744049072,0.41182491183280945,0.7875781059265137,3.12499992105586e-06,0.23682008368200838,0.6878824969400245,0.5445798588838999,0.5280334728033472,0.23514644351464434,0.10281517747858017,0.20930232558139536,0.10904425914047466,0.3463758819756254
