epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6725937724113464,0.8148365020751953,1e-04,0.6290624737739563,0.7650884985923767
1,0.701421856880188,0.6927767395973206,1e-04,0.592968761920929,0.7497596740722656
2,0.7175156474113464,0.6297164559364319,1e-04,0.614062488079071,0.7278217077255249
3,0.7407187223434448,0.5762912631034851,1e-04,0.6314062476158142,0.7335396409034729
4,0.7603437304496765,0.5371719598770142,1e-04,0.6792187690734863,0.6976044178009033
5,0.7807656526565552,0.5021039247512817,1e-04,0.6850000023841858,0.7290493249893188
6,0.7906562685966492,0.4737611711025238,1e-04,0.6846874952316284,0.6546545624732971
7,0.7946249842643738,0.45360109210014343,1e-04,0.6931250095367432,0.6375470161437988
8,0.8080156445503235,0.4361225366592407,1e-04,0.7118750214576721,0.6854019165039062
9,0.8147500157356262,0.41803622245788574,1e-04,0.6820312738418579,0.6449642181396484
10,0.8196094036102295,0.4092034101486206,5e-05,0.7045312523841858,0.6288696527481079
11,0.8271874785423279,0.400541216135025,5e-05,0.6965625286102295,0.6254067420959473
12,0.8253594040870667,0.39496690034866333,5e-05,0.7006250023841858,0.6069933176040649
13,0.8290156126022339,0.39137303829193115,5e-05,0.6732812523841858,0.6326037049293518
14,0.8328593969345093,0.3830588161945343,5e-05,0.6879687309265137,0.6048492193222046
15,0.8341249823570251,0.3794058561325073,5e-05,0.6782812476158142,0.6312909126281738
16,0.836312472820282,0.37443506717681885,5e-05,0.684374988079071,0.6002930998802185
17,0.8364843726158142,0.370655357837677,5e-05,0.68359375,0.6119807362556458
18,0.8413125276565552,0.366536408662796,5e-05,0.721875011920929,0.6106743812561035
19,0.8436874747276306,0.3605403006076813,2.5e-05,0.7217187285423279,0.6058510541915894
20,0.8419687747955322,0.3598814606666565,2.5e-05,0.7043750286102295,0.618553102016449
21,0.8473125100135803,0.35619136691093445,1.25e-05,0.6968749761581421,0.6080772280693054
22,0.8451874852180481,0.35376057028770447,1.25e-05,0.71875,0.6175729632377625
23,0.8475624918937683,0.35314828157424927,6.25e-06,0.7203124761581421,0.6132029294967651
24,0.8461093902587891,0.354331374168396,6.25e-06,0.7181249856948853,0.6098321080207825
25,0.8467344045639038,0.3535744845867157,3.125e-06,0.7151562571525574,0.6109248399734497
26,0.8463749885559082,0.3521377146244049,3.125e-06,0.7182812690734863,0.6137358546257019
27,0.8446718454360962,0.35155969858169556,1.5625e-06,0.7170312404632568,0.6202853918075562
28,0.8488749861717224,0.3512566089630127,1.5625e-06,0.7181249856948853,0.6197807788848877
