epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.35328125,0.5421875,,,,9.999999747378752e-05,0.06443514644351464,0.8596491228070176,0.0,0.9355648535564853,0.0,0.14035087719298245,0.0,0.22450288646568314,0.7754971135343168
0,0.39109375,0.63015625,0.9368293285369873,1.0738613605499268,0.5470937490463257,9.999999747378752e-05,0.2564853556485356,0.3463892288861689,0.667735728030789,0.3288702928870293,0.4146443514644351,0.2386780905752754,0.4149326805385557,0.003207184092366902,0.3290570878768441
1,0.43890625,0.63328125,0.8279075026512146,0.8539401292800903,0.6040156483650208,9.999999747378752e-05,0.5916317991631799,0.24724602203182375,0.5060936497754971,0.19874476987447698,0.2096234309623431,0.44430844553243576,0.3084455324357405,0.18088518280949326,0.3130211674150096
2,0.47546875,0.6790625,0.747577965259552,0.7320125699043274,0.6717031002044678,9.999999747378752e-05,0.5334728033472803,0.41166870665034677,0.4868505452212957,0.2644351464435146,0.202092050209205,0.284781721746226,0.30354957160342716,0.15458627325208468,0.35856318152661965
3,0.4590625,0.670625,0.7161815762519836,0.6383745670318604,0.7228906154632568,9.999999747378752e-05,0.3200836820083682,0.67156262749898,0.33803720333547144,0.49623430962343096,0.18368200836820084,0.09465524275805794,0.23378212974296206,0.16100064143681847,0.50096215522771
4,0.51546875,0.73875,0.6782804727554321,0.5722056031227112,0.7474843859672546,9.999999747378752e-05,0.5715481171548117,0.5263157894736842,0.4124438742783836,0.23472803347280335,0.19372384937238493,0.17176662586699307,0.3019175846593227,0.14560615779345734,0.44194996792815905
5,0.4940625,0.71609375,0.7006263732910156,0.5259780287742615,0.7618593573570251,9.999999747378752e-05,0.3489539748953975,0.6597307221542228,0.45606157793457347,0.3941422594142259,0.2569037656903766,0.0689514483884129,0.2713178294573643,0.059012187299550996,0.48492623476587554
6,0.51765625,0.7165625,0.6797370910644531,0.4889727532863617,0.7781562209129333,9.999999747378752e-05,0.47489539748953974,0.6752345981232151,0.3354714560615779,0.37364016736401673,0.1514644351464435,0.14035087719298245,0.18441452468380254,0.1379089159717768,0.5266196279666453
7,0.51140625,0.70078125,0.7223196625709534,0.46135514974594116,0.7968906164169312,4.999999873689376e-05,0.6188284518828452,0.5826193390452876,0.23476587556125722,0.2769874476987448,0.10418410041841004,0.27254181966544266,0.1448388412892697,0.2155227710070558,0.549711353431687
8,0.5153125,0.7196875,0.7029741406440735,0.4486444890499115,0.8003749847412109,4.999999873689376e-05,0.6033472803347281,0.5789473684210527,0.28030788967286724,0.25564853556485356,0.1410041841004184,0.2219502243982048,0.19910240718074254,0.19371391917896089,0.5259781911481719
9,0.51953125,0.71890625,0.7068113684654236,0.4327177405357361,0.8098124861717224,2.499999936844688e-05,0.5493723849372385,0.6483068135454917,0.27132777421423987,0.30962343096234307,0.1410041841004184,0.18400652794777642,0.16768665850673195,0.17382937780628607,0.554842847979474
10,0.520625,0.72328125,0.7061187028884888,0.4269745349884033,0.8119531273841858,2.499999936844688e-05,0.599581589958159,0.6107711138310894,0.2578576010262989,0.2719665271966527,0.1284518828451883,0.21297429620563035,0.1762545899632803,0.18729955099422707,0.554842847979474
11,0.521875,0.72125,0.7013534307479858,0.4234614968299866,0.8117343783378601,1.249999968422344e-05,0.5523012552301255,0.6593227254181967,0.2591404746632457,0.3108786610878661,0.13682008368200838,0.17788657690738474,0.16279069767441862,0.17831943553559973,0.5625400898011546
12,0.50765625,0.7109375,0.7224849462509155,0.4192056655883789,0.8171406388282776,1.249999968422344e-05,0.4594142259414226,0.7152182782537739,0.2552918537524054,0.38451882845188284,0.15606694560669457,0.12647898816809466,0.15830273357813138,0.15907633098139834,0.5856318152661962
13,0.5209375,0.7184375,0.7124765515327454,0.4158894717693329,0.8197343945503235,6.24999984211172e-06,0.5573221757322175,0.6617707058343534,0.24374599101988453,0.3138075313807531,0.12887029288702928,0.1799265605875153,0.15830273357813138,0.19435535599743425,0.5618986529826812
14,0.52,0.72078125,0.7112829089164734,0.41394704580307007,0.8222500085830688,6.24999984211172e-06,0.5384937238493723,0.6744186046511628,0.24887748556767159,0.3313807531380753,0.1301255230125523,0.16523867809057527,0.16034271725826194,0.17896087235407312,0.5721616420782553
15,0.51859375,0.720625,0.7072423696517944,0.4135468006134033,0.8199531435966492,3.12499992105586e-06,0.497489539748954,0.6960424316605467,0.27196921103271327,0.36359832635983264,0.1389121338912134,0.1419828641370869,0.16197470420236637,0.15330339961513792,0.5747273893521488
16,0.5196875,0.72,0.7099354267120361,0.41201794147491455,0.8227812647819519,3.12499992105586e-06,0.501673640167364,0.7017543859649122,0.2610647851186658,0.3602510460251046,0.13807531380753138,0.14402284781721747,0.15422276621787026,0.15907633098139834,0.5798588838999359
