epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.7131562232971191,1.1033656597137451,1e-04,0.645312488079071,0.9802254438400269
1,0.7402187585830688,0.8627527356147766,1e-04,0.6342187523841858,0.8091239929199219
2,0.7397656440734863,0.7238195538520813,1e-04,0.6189062595367432,0.711719274520874
3,0.737500011920929,0.6446064114570618,1e-04,0.6464062333106995,0.6651103496551514
4,0.763796865940094,0.5950474143028259,1e-04,0.6792187690734863,0.6409831047058105
5,0.781374990940094,0.562343180179596,1e-04,0.6842187643051147,0.6277936100959778
6,0.7949374914169312,0.5395029187202454,1e-04,0.6798437237739563,0.6105561256408691
7,0.8042656183242798,0.5203652381896973,1e-04,0.6760937571525574,0.6049532890319824
8,0.8131250143051147,0.5050209164619446,1e-04,0.6870312690734863,0.6077494025230408
9,0.8234218955039978,0.49281907081604004,1e-04,0.6943749785423279,0.615015983581543
10,0.8308905959129333,0.4804764986038208,5e-05,0.6973437666893005,0.6093664765357971
11,0.8362500071525574,0.47200268507003784,5e-05,0.6998437643051147,0.626021146774292
12,0.8387500047683716,0.46448373794555664,2.5e-05,0.7015625238418579,0.605934739112854
13,0.8430156111717224,0.4594576954841614,2.5e-05,0.699999988079071,0.6133753061294556
14,0.843500018119812,0.4564686715602875,1.25e-05,0.69921875,0.6041253805160522
15,0.8496249914169312,0.45173680782318115,1.25e-05,0.6903125047683716,0.6126896142959595
16,0.849234402179718,0.45150431990623474,1.25e-05,0.7001562714576721,0.6101512312889099
17,0.8505312204360962,0.4476170539855957,6.25e-06,0.6981250047683716,0.6035586595535278
18,0.8483437299728394,0.44977861642837524,6.25e-06,0.6965625286102295,0.6088619828224182
19,0.8468281030654907,0.45068877935409546,6.25e-06,0.7004687786102295,0.6022799015045166
20,0.8507343530654907,0.4464820921421051,6.25e-06,0.6937500238418579,0.6089726090431213
21,0.852343738079071,0.4451982378959656,6.25e-06,0.6968749761581421,0.6083332896232605
22,0.8556093573570251,0.443376362323761,3.125e-06,0.69921875,0.6085874438285828
23,0.8530625104904175,0.4426121413707733,3.125e-06,0.6964062452316284,0.6090084314346313
24,0.850515604019165,0.4455125331878662,1.5625e-06,0.6973437666893005,0.6109786033630371
25,0.8531093597412109,0.44306480884552,1.5625e-06,0.7026562690734863,0.6071081161499023
26,0.8545312285423279,0.44258013367652893,1e-06,0.6964062452316284,0.6071415543556213
27,0.8515312671661377,0.4400445520877838,1e-06,0.6965625286102295,0.6098430752754211
28,0.851687490940094,0.44302284717559814,1e-06,0.7003124952316284,0.6082415580749512
29,0.8524062633514404,0.4420337975025177,1e-06,0.6978124976158142,0.6094238758087158
30,0.8538593649864197,0.44032058119773865,1e-06,0.6995312571525574,0.608341634273529
31,0.8537499904632568,0.441473126411438,1e-06,0.6996874809265137,0.6098490357398987
