epoch,overall_acc,motion_acc,val_loss,train_loss,train_acc,learning_rate,NoGesture_acc,Gesture_acc,Move_acc,nogesture_to_gesture,nogesture_to_move,gesture_to_nogesture,gesture_to_move,move_to_nogesture,move_to_gesture
0,0.3175,0.565625,,,,9.999999747378752e-05,0.09021842355175688,0.8717463322290582,0.0,0.9097815764482431,0.0,0.1282536677709418,0.0,0.2718936267767079,0.7281063732232921
0,0.490625,0.62421875,1.0351614952087402,1.0321335792541504,0.7571874856948853,9.999999747378752e-05,0.39886039886039887,0.5683861807856129,0.5038972948188905,0.36989553656220325,0.2312440645773979,0.21486038807382868,0.21675343114055845,0.31407611187528656,0.18202659330582302
1,0.50671875,0.65078125,0.9486238360404968,0.830818772315979,0.8108906149864197,9.999999747378752e-05,0.4781576448243115,0.6516800757217227,0.39385602934433744,0.42450142450142453,0.09734093067426401,0.23284429720776148,0.11547562707051585,0.29527739569005046,0.3108665749656121
2,0.4596875,0.64171875,0.905823290348053,0.7019170522689819,0.8358906507492065,9.999999747378752e-05,0.5517568850902185,0.6384287742546143,0.19761577258138469,0.41500474833808165,0.03323836657169991,0.2872692853762423,0.0743019403691434,0.3402109124254929,0.4621733149931224
3,0.46375,0.64875,0.9075925946235657,0.6097354292869568,0.8504375219345093,9.999999747378752e-05,0.45963912630579296,0.6564126833885471,0.2810637322329207,0.4862298195631529,0.05413105413105413,0.21769995267392334,0.12588736393752958,0.29802842732691426,0.42090784044016505
4,0.46734375,0.633125,0.899956226348877,0.5451637506484985,0.8609374761581421,9.999999747378752e-05,0.6025641025641025,0.526739233317558,0.2792297111416781,0.3646723646723647,0.03276353276353276,0.37198296261239944,0.1012778040700426,0.33241632278771205,0.3883539660706098
5,0.50109375,0.6946875,0.7652942538261414,0.4908659756183624,0.8706562519073486,9.999999747378752e-05,0.5379867046533713,0.63180312352106,0.33883539660706097,0.3945868945868946,0.06742640075973409,0.2399432087079981,0.1282536677709418,0.2173314993122421,0.4438331040806969
6,0.47171875,0.62609375,1.034927248954773,0.4511672258377075,0.8781406283378601,9.999999747378752e-05,0.6272554605887939,0.5660198769522007,0.23016964695093994,0.352326685660019,0.020417853751187084,0.39801230477993377,0.035967818267865596,0.3516735442457588,0.41815680880330125
7,0.50625,0.6759375,0.8380383253097534,0.4186830222606659,0.8832343816757202,9.999999747378752e-05,0.6267806267806267,0.6105063890203503,0.28885832187070154,0.315289648622982,0.057929724596391265,0.3071462375769049,0.08234737340274491,0.29298486932599727,0.41815680880330125
8,0.500625,0.6828125,0.7547877430915833,0.39462336897850037,0.8882656097412109,4.999999873689376e-05,0.5726495726495726,0.5991481306199716,0.3356258596973865,0.38698955365622034,0.04036087369420703,0.2953147184098438,0.10553715097018457,0.23200366804218248,0.432370472260431
9,0.47390625,0.63953125,0.8365287780761719,0.38072967529296875,0.8922968506813049,4.999999873689376e-05,0.6191832858499525,0.5205868433506863,0.2883998165978909,0.35565052231718897,0.0251661918328585,0.3819214387127307,0.09749171793658305,0.32003668042182487,0.39156350298028425
10,0.4871875,0.65078125,0.8587589263916016,0.3710351288318634,0.8967812657356262,4.999999873689376e-05,0.5792972459639126,0.6010411736867014,0.2879413113250802,0.38271604938271603,0.03798670465337132,0.3237103644107903,0.07524846190250828,0.30490600641907384,0.40715268225584594
11,0.46984375,0.63109375,0.8833364844322205,0.35700130462646484,0.9019843935966492,2.499999936844688e-05,0.5470085470085471,0.604827259820161,0.26455754241173773,0.42592592592592593,0.027065527065527065,0.34264079507808803,0.05253194510175106,0.3131591013296653,0.422283356258597
12,0.4875,0.65015625,0.820860743522644,0.3529130518436432,0.900765597820282,2.499999936844688e-05,0.597340930674264,0.5787979176526266,0.29298486932599727,0.3717948717948718,0.030864197530864196,0.3582584003786086,0.06294368196876479,0.2906923429619441,0.41632278771205866
13,0.49234375,0.654375,0.8217143416404724,0.34759721159935,0.9043906331062317,1.249999968422344e-05,0.5963912630579298,0.5830572645527686,0.30398899587345257,0.37226970560303896,0.03133903133903134,0.3459536204448651,0.07098911500236631,0.28931682714351215,0.4066941769830353
14,0.47984375,0.64046875,0.8372074961662292,0.34751594066619873,0.9051093459129333,1.249999968422344e-05,0.5816714150047484,0.5778513961192617,0.28656579550664835,0.3888888888888889,0.029439696106362774,0.3521060104117369,0.07004259346900142,0.30994956441999083,0.4034846400733608
15,0.4765625,0.6415625,0.8596475124359131,0.34139204025268555,0.907156229019165,6.24999984211172e-06,0.563627730294397,0.592049219119735,0.28060522696011003,0.4017094017094017,0.03466286799620133,0.3383814481779461,0.06956933270231898,0.30261348005502064,0.4167812929848693
16,0.48234375,0.64484375,0.8470709919929504,0.33949869871139526,0.9054062366485596,6.24999984211172e-06,0.5997150997150997,0.5797444391859915,0.2746446584135718,0.37274453941120606,0.027540360873694207,0.3610979649787033,0.059157595835305256,0.3058230169646951,0.4195323246217332
17,0.47546875,0.64171875,0.8405407667160034,0.3409193754196167,0.9081249833106995,3.12499992105586e-06,0.5792972459639126,0.5825840037860861,0.2714351215038973,0.38936372269705605,0.03133903133903134,0.35068622811168954,0.06672976810222432,0.30536451169188444,0.42320036680421824
18,0.4825,0.645,0.8622711896896362,0.33794769644737244,0.9061562418937683,3.12499992105586e-06,0.5883190883190883,0.5873166114529106,0.2787712058688675,0.38224121557454893,0.029439696106362774,0.35068622811168954,0.061997160435399906,0.3044475011462632,0.4167812929848693
19,0.4796875,0.6434375,0.8607437014579773,0.3375195860862732,0.908578097820282,1.56249996052793e-06,0.5854700854700855,0.5830572645527686,0.2773956900504356,0.38509021842355173,0.029439696106362774,0.3530525319451018,0.06389020350212968,0.30398899587345257,0.41861531407611186
20,0.47921875,0.63859375,0.8583254218101501,0.33631575107574463,0.9074375033378601,1.56249996052793e-06,0.584045584045584,0.575958353052532,0.28427326914259515,0.38603988603988604,0.029914529914529916,0.3601514434453384,0.06389020350212968,0.30994956441999083,0.405777166437414
