epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6813125014305115,0.9303001761436462,1e-04,0.6842187643051147,0.7858895063400269
1,0.7428749799728394,0.7452151775360107,1e-04,0.6842187643051147,0.7280542850494385
2,0.7521562576293945,0.6894689202308655,1e-04,0.6842187643051147,0.6776649355888367
3,0.7533749938011169,0.6416704654693604,1e-04,0.6842187643051147,0.6364492774009705
4,0.7527968883514404,0.6076801419258118,1e-04,0.6842187643051147,0.6114655137062073
5,0.7528125047683716,0.5853624939918518,1e-04,0.6842187643051147,0.5951115489006042
6,0.7522500157356262,0.5711363554000854,1e-04,0.6842187643051147,0.5840706825256348
7,0.7304999828338623,0.5627122521400452,1e-04,0.6751562356948853,0.5761252045631409
8,0.7215937376022339,0.5536837577819824,1e-04,0.6660937666893005,0.5684140920639038
9,0.7230625152587891,0.546373724937439,1e-04,0.6793749928474426,0.567682147026062
10,0.7304375171661377,0.5378122329711914,1e-04,0.6868749856948853,0.5657911896705627
11,0.7457812428474426,0.5292331576347351,1e-04,0.692187488079071,0.5646275877952576
12,0.7595312595367432,0.5211827754974365,1e-04,0.6928125023841858,0.5626943111419678
13,0.7711406350135803,0.5141264796257019,1e-04,0.6951562762260437,0.5664058327674866
14,0.780343770980835,0.5092098116874695,1e-04,0.6967187523841858,0.5642327070236206
15,0.7866406440734863,0.5001323223114014,5e-05,0.7071874737739563,0.5563994646072388
16,0.7943437695503235,0.49686336517333984,5e-05,0.7123437523841858,0.5490214824676514
17,0.797531247138977,0.4908321797847748,5e-05,0.7082812786102295,0.5443864464759827
18,0.7979531288146973,0.4892754554748535,5e-05,0.7118750214576721,0.5500193238258362
19,0.7992187738418579,0.48495522141456604,5e-05,0.7178124785423279,0.5399782061576843
20,0.7984062433242798,0.4819411039352417,5e-05,0.7103124856948853,0.5425205230712891
21,0.8051249980926514,0.477140873670578,5e-05,0.7171875238418579,0.5431119799613953
22,0.8067187666893005,0.47383108735084534,2.5e-05,0.7103124856948853,0.5410417914390564
23,0.8103749752044678,0.47179409861564636,2.5e-05,0.7251562476158142,0.5421233177185059
24,0.808218777179718,0.47287845611572266,1.25e-05,0.71484375,0.5397413969039917
25,0.8089218735694885,0.47055885195732117,1.25e-05,0.7174999713897705,0.5390001535415649
26,0.8072187304496765,0.4694424569606781,1.25e-05,0.7162500023841858,0.5409042835235596
27,0.8074687719345093,0.46979641914367676,1.25e-05,0.7107812762260437,0.5441998243331909
28,0.8102187514305115,0.4686538279056549,6.25e-06,0.7134374976158142,0.5428298711776733
29,0.805984377861023,0.4691031277179718,6.25e-06,0.7110937237739563,0.5426613688468933
30,0.8081562519073486,0.46897369623184204,3.125e-06,0.7129687666893005,0.5413395166397095
31,0.8122812509536743,0.4668506979942322,3.125e-06,0.7118750214576721,0.541419267654419
32,0.8122031092643738,0.4669887125492096,1.5625e-06,0.7129687666893005,0.5416829586029053
33,0.8109531402587891,0.4664769470691681,1.5625e-06,0.7109375,0.5418236255645752
34,0.812624990940094,0.4674455523490906,1e-06,0.7118750214576721,0.5428292751312256
35,0.8121562600135803,0.4670870900154114,1e-06,0.711718738079071,0.5420343279838562
36,0.8101093769073486,0.4667293131351471,1e-06,0.7120312452316284,0.5419514775276184
37,0.8110312223434448,0.46710991859436035,1e-06,0.7110937237739563,0.5425323843955994
