epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6914374828338623,1.0935511589050293,1e-04,0.6548437476158142,0.9793215990066528
1,0.7348750233650208,0.8644213676452637,1e-04,0.6557812690734863,0.8206967711448669
2,0.7452187538146973,0.7354270815849304,1e-04,0.6423437595367432,0.7307072281837463
3,0.7516562342643738,0.6573979258537292,1e-04,0.6856250166893005,0.6737383008003235
4,0.7758593559265137,0.6061125993728638,1e-04,0.7021874785423279,0.6387761235237122
5,0.792187511920929,0.5671617388725281,1e-04,0.6940624713897705,0.6289665699005127
6,0.805343747138977,0.5410454869270325,1e-04,0.6918749809265137,0.6102401614189148
7,0.815109372138977,0.5162429809570312,1e-04,0.6667187213897705,0.6038769483566284
8,0.820062518119812,0.49744802713394165,1e-04,0.6935937404632568,0.5979748368263245
9,0.8302812576293945,0.482413649559021,1e-04,0.7065625190734863,0.6062756180763245
10,0.834640622138977,0.4679085612297058,1e-04,0.7082812786102295,0.5905075669288635
11,0.8422031402587891,0.45490366220474243,1e-04,0.7068750262260437,0.6126914620399475
12,0.8443750143051147,0.4430730640888214,1e-04,0.6640625,0.5761622786521912
13,0.8488749861717224,0.43453261256217957,1e-04,0.6831250190734863,0.5633084177970886
14,0.8550781011581421,0.42872822284698486,1e-04,0.7065625190734863,0.565230131149292
15,0.8577187657356262,0.42125391960144043,1e-04,0.6929687261581421,0.5805339217185974
16,0.8651718497276306,0.4081577956676483,5e-05,0.7067187428474426,0.6040762066841125
17,0.8674687743186951,0.4021633267402649,5e-05,0.7112500071525574,0.5662238597869873
18,0.8741562366485596,0.39466238021850586,2.5e-05,0.7059375047683716,0.6024722456932068
19,0.8729375004768372,0.390312135219574,2.5e-05,0.6951562762260437,0.5804682374000549
20,0.8753125071525574,0.38854631781578064,1.25e-05,0.7096874713897705,0.5907148122787476
21,0.8782656192779541,0.3869333267211914,1.25e-05,0.7014062404632568,0.6037454009056091
22,0.8785468935966492,0.3828023076057434,6.25e-06,0.7103124856948853,0.5893508791923523
23,0.8803125023841858,0.38365691900253296,6.25e-06,0.7128124833106995,0.5935827493667603
24,0.8776249885559082,0.384194016456604,3.125e-06,0.7042187452316284,0.5938767790794373
25,0.8822812438011169,0.38039010763168335,3.125e-06,0.7059375047683716,0.5987699031829834
