epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6868749856948853,1.28456711769104,1e-04,0.6879687309265137,1.1333013772964478
1,0.7724999785423279,0.9974043369293213,1e-04,0.6940624713897705,0.9868482947349548
2,0.7975780963897705,0.8137228488922119,1e-04,0.6850000023841858,0.8588096499443054
3,0.8154374957084656,0.6793069243431091,1e-04,0.690625011920929,0.8058881163597107
4,0.8326562643051147,0.5896489024162292,1e-04,0.6910937428474426,0.7391639947891235
5,0.8433593511581421,0.5241888165473938,1e-04,0.6846874952316284,0.7193776965141296
6,0.8539687395095825,0.47750070691108704,1e-04,0.6820312738418579,0.7149985432624817
7,0.8624531030654907,0.44168928265571594,1e-04,0.6668750047683716,0.70131516456604
8,0.8699374794960022,0.4178747236728668,1e-04,0.6803125143051147,0.6990512013435364
9,0.8752812743186951,0.3929174244403839,1e-04,0.6610937714576721,0.7044624090194702
10,0.8827968835830688,0.37831753492355347,1e-04,0.6776562333106995,0.7315191626548767
11,0.890250027179718,0.3597477972507477,5e-05,0.6834375262260437,0.7288651466369629
12,0.890250027179718,0.35231420397758484,5e-05,0.6803125143051147,0.7091206312179565
13,0.8938437700271606,0.34456780552864075,2.5e-05,0.6868749856948853,0.7304908037185669
14,0.8960468769073486,0.3406711518764496,2.5e-05,0.6848437786102295,0.7163099050521851
15,0.8993906378746033,0.3362036943435669,1.25e-05,0.6810937523841858,0.726876974105835
16,0.8975781202316284,0.3340146243572235,1.25e-05,0.6859375238418579,0.7394270896911621
17,0.9020312428474426,0.3299609124660492,6.25e-06,0.6875,0.7302430868148804
18,0.9020781517028809,0.3297147750854492,6.25e-06,0.6885937452316284,0.7318019866943359
19,0.9037968516349792,0.3263135850429535,3.125e-06,0.6895312666893005,0.7402351498603821
20,0.9030781388282776,0.32733356952667236,3.125e-06,0.6901562213897705,0.7342331409454346
