epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.5589218735694885,0.8971629738807678,1e-04,0.3592187464237213,0.7665457129478455
1,0.5887030959129333,0.7283150553703308,1e-04,0.44984376430511475,0.7231460809707642
2,0.665765643119812,0.6509969830513,1e-04,0.5778124928474426,0.6803810000419617
3,0.7200937271118164,0.5899607539176941,1e-04,0.6121875047683716,0.648227870464325
4,0.7484062314033508,0.5455371141433716,1e-04,0.6175000071525574,0.6199678182601929
5,0.7697187662124634,0.5113208889961243,1e-04,0.6781250238418579,0.5936369895935059
6,0.7825312614440918,0.4833337962627411,1e-04,0.6542187333106995,0.5902985334396362
7,0.7966874837875366,0.46031278371810913,1e-04,0.7271875143051147,0.6124812960624695
8,0.8065000176429749,0.4403238892555237,1e-04,0.7318750023841858,0.5812719464302063
9,0.8188437223434448,0.4227156341075897,1e-04,0.725781261920929,0.6229085922241211
10,0.8229843974113464,0.4123384952545166,1e-04,0.6962500214576721,0.5963883996009827
11,0.8327968716621399,0.40057820081710815,5e-05,0.6890624761581421,0.5692466497421265
12,0.8355468511581421,0.3946453630924225,5e-05,0.73046875,0.5870928764343262
13,0.8390937447547913,0.3893587291240692,5e-05,0.7264062762260437,0.5718057155609131
14,0.8418281078338623,0.3850765824317932,2.5e-05,0.714062511920929,0.5988675951957703
15,0.8434531092643738,0.3833233416080475,2.5e-05,0.6939062476158142,0.5864898562431335
16,0.8440312743186951,0.38117435574531555,1.25e-05,0.7121875286102295,0.5874845385551453
17,0.8450000286102295,0.37833845615386963,1.25e-05,0.7115625143051147,0.5907735228538513
18,0.8458593487739563,0.37745893001556396,6.25e-06,0.7082812786102295,0.5827681422233582
19,0.8453437685966492,0.3756939172744751,6.25e-06,0.7110937237739563,0.5877746939659119
20,0.8440625071525574,0.3766692280769348,3.125e-06,0.7093750238418579,0.589297890663147
21,0.8471562266349792,0.37490135431289673,3.125e-06,0.7124999761581421,0.5886591076850891
22,0.8460624814033508,0.37563908100128174,1.5625e-06,0.7143750190734863,0.5929351449012756
23,0.8486250042915344,0.3745274245738983,1.5625e-06,0.714062511920929,0.5914816856384277
