epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6962343454360962,1.1696149110794067,1e-04,0.6842187643051147,0.9976264238357544
1,0.7553593516349792,0.8923376202583313,1e-04,0.6842187643051147,0.8241224884986877
2,0.7559375166893005,0.7451068162918091,1e-04,0.6842187643051147,0.7085689306259155
3,0.7510937452316284,0.6566887497901917,1e-04,0.6842187643051147,0.6469228863716125
4,0.736578106880188,0.6088080406188965,1e-04,0.6737499833106995,0.6139687895774841
5,0.7377969026565552,0.5756698846817017,1e-04,0.6770312786102295,0.6074118614196777
6,0.7625312209129333,0.5518791675567627,1e-04,0.6873437762260437,0.6064717769622803
7,0.785406231880188,0.5266175270080566,1e-04,0.6840624809265137,0.6009451150894165
8,0.8086405992507935,0.5065614581108093,1e-04,0.6901562213897705,0.597213089466095
9,0.8190468549728394,0.4902401864528656,1e-04,0.7010937333106995,0.6203714609146118
10,0.8279374837875366,0.4776238203048706,1e-04,0.7065625190734863,0.6188286542892456
11,0.840890645980835,0.4589543640613556,5e-05,0.7028124928474426,0.6204004287719727
12,0.8449687361717224,0.4503024220466614,5e-05,0.6920312643051147,0.6060723662376404
13,0.8476250171661377,0.441507488489151,2.5e-05,0.6973437666893005,0.6276085376739502
14,0.8489687442779541,0.43672308325767517,2.5e-05,0.6959375143051147,0.6202541589736938
15,0.8551406264305115,0.4294067621231079,1.25e-05,0.6885937452316284,0.6253419518470764
16,0.8521875143051147,0.4292484521865845,1.25e-05,0.6931250095367432,0.6198933720588684
17,0.8579687476158142,0.42207831144332886,6.25e-06,0.6917187571525574,0.6214789748191833
18,0.8556718826293945,0.42499881982803345,6.25e-06,0.6903125047683716,0.6295515894889832
19,0.8563125133514404,0.42340198159217834,3.125e-06,0.6926562786102295,0.6233091950416565
20,0.8567187786102295,0.42123883962631226,3.125e-06,0.690625011920929,0.6214625835418701
