epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.7229531407356262,1.1248178482055664,1e-04,0.6365625262260437,1.0666943788528442
1,0.7843124866485596,0.8925777077674866,1e-04,0.6557812690734863,0.949363112449646
2,0.811453104019165,0.7502985000610352,1e-04,0.6540625095367432,0.9477455615997314
3,0.8296093940734863,0.64939284324646,1e-04,0.6598437428474426,0.8434221148490906
4,0.8449375033378601,0.5760367512702942,1e-04,0.7010937333106995,0.8443378210067749
5,0.8569375276565552,0.5172653198242188,1e-04,0.7121875286102295,0.9276684522628784
6,0.8663906455039978,0.47636300325393677,5e-05,0.703125,0.9138284921646118
7,0.8694062232971191,0.45740824937820435,5e-05,0.7010937333106995,0.871307909488678
8,0.872671902179718,0.44140735268592834,2.5e-05,0.7045312523841858,0.8673487305641174
9,0.8746718764305115,0.43146228790283203,2.5e-05,0.7114062309265137,0.9075968265533447
10,0.8791093826293945,0.4257640540599823,1.25e-05,0.7026562690734863,0.8860045075416565
11,0.8815781474113464,0.41753387451171875,1.25e-05,0.7028124928474426,0.9001083374023438
12,0.8800937533378601,0.4166692793369293,6.25e-06,0.7040625214576721,0.8939642906188965
13,0.880984365940094,0.41425466537475586,6.25e-06,0.7076562643051147,0.8899683952331543
14,0.880078136920929,0.4151182770729065,3.125e-06,0.7059375047683716,0.880842924118042
15,0.8822500109672546,0.4108222424983978,3.125e-06,0.7057812213897705,0.8917323350906372
