epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6907968521118164,1.2434532642364502,1e-04,0.6592187285423279,1.070164680480957
1,0.7391562461853027,0.9480442404747009,1e-04,0.6423437595367432,0.8775132894515991
2,0.732546865940094,0.7832151055335999,1e-04,0.6426562666893005,0.753227949142456
3,0.7312656044960022,0.6835137009620667,1e-04,0.6371874809265137,0.68404221534729
4,0.7434062361717224,0.6203860640525818,1e-04,0.66015625,0.6480756998062134
5,0.7759531140327454,0.5781856775283813,1e-04,0.6773437261581421,0.6313069462776184
6,0.7983593940734863,0.5478381514549255,1e-04,0.6837499737739563,0.6104268431663513
7,0.8062343597412109,0.524540901184082,1e-04,0.6857812404632568,0.6020804643630981
8,0.8148750066757202,0.5060925483703613,1e-04,0.6881250143051147,0.5815244913101196
9,0.8244374990463257,0.4904267489910126,1e-04,0.6848437786102295,0.6121706962585449
10,0.8291562795639038,0.47677138447761536,1e-04,0.7007812261581421,0.5867443680763245
11,0.8386562466621399,0.46335509419441223,5e-05,0.70703125,0.5790990591049194
12,0.8409687280654907,0.4551022946834564,5e-05,0.6985937356948853,0.5774391293525696
13,0.844124972820282,0.4476493299007416,5e-05,0.7009375095367432,0.6076492667198181
14,0.8471093773841858,0.4432249665260315,5e-05,0.7071874737739563,0.5778123736381531
15,0.8504531383514404,0.4365595579147339,2.5e-05,0.6910937428474426,0.590622067451477
16,0.8549062609672546,0.43121224641799927,2.5e-05,0.6995312571525574,0.5864333510398865
17,0.8562343716621399,0.4296206533908844,1.25e-05,0.6985937356948853,0.5704752802848816
18,0.8589062690734863,0.4262365400791168,1.25e-05,0.6970312595367432,0.586189866065979
19,0.8543124794960022,0.4248068630695343,1.25e-05,0.7029687762260437,0.5801934599876404
20,0.8586875200271606,0.42294320464134216,6.25e-06,0.6964062452316284,0.5846779346466064
21,0.860421895980835,0.4222821593284607,6.25e-06,0.6993749737739563,0.5837480425834656
22,0.8622968792915344,0.4197048842906952,3.125e-06,0.7004687786102295,0.579902172088623
23,0.8601874709129333,0.4207337498664856,3.125e-06,0.7012500166893005,0.5813561677932739
24,0.8581406474113464,0.4213973879814148,1.5625e-06,0.7006250023841858,0.5807976722717285
25,0.8615468740463257,0.4192456603050232,1.5625e-06,0.6989062428474426,0.5817592740058899
26,0.8627812266349792,0.4184137284755707,1e-06,0.6953125,0.5835767984390259
27,0.8593437671661377,0.4186944365501404,1e-06,0.6968749761581421,0.582767903804779
28,0.8611719012260437,0.4168587028980255,1e-06,0.696093738079071,0.5833833813667297
29,0.8587343692779541,0.418674111366272,1e-06,0.6981250047683716,0.5819641947746277
