epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.7152343988418579,1.2028526067733765,1e-04,0.702343761920929,1.1105624437332153
1,0.7793594002723694,0.9540583491325378,1e-04,0.6879687309265137,0.9617811441421509
2,0.7991093993186951,0.7842327952384949,1e-04,0.7029687762260437,0.8456962704658508
3,0.8088906407356262,0.6616078019142151,1e-04,0.7040625214576721,0.7774612903594971
4,0.8238281011581421,0.5801602602005005,1e-04,0.6865624785423279,0.7624863386154175
5,0.8370781540870667,0.5190154314041138,1e-04,0.7024999856948853,0.7135326862335205
6,0.8494218587875366,0.47438865900039673,1e-04,0.6979687213897705,0.692331075668335
7,0.8567031025886536,0.4397032558917999,1e-04,0.6885937452316284,0.6841294169425964
8,0.8644219040870667,0.41417157649993896,1e-04,0.686718761920929,0.7024123668670654
9,0.8711093664169312,0.39465150237083435,1e-04,0.6812499761581421,0.6884086728096008
10,0.8807968497276306,0.3731561303138733,5e-05,0.6865624785423279,0.6866637468338013
11,0.8881875276565552,0.3625640273094177,5e-05,0.672656238079071,0.7211136817932129
12,0.8907968997955322,0.354446679353714,2.5e-05,0.6731250286102295,0.6945505738258362
13,0.8925937414169312,0.3501320481300354,2.5e-05,0.672656238079071,0.7155319452285767
14,0.8959062695503235,0.34658485651016235,1.25e-05,0.6782812476158142,0.6949241757392883
15,0.8981249928474426,0.3418540060520172,1.25e-05,0.6689062714576721,0.7128244042396545
16,0.9006875157356262,0.33904829621315,6.25e-06,0.6709374785423279,0.7158746123313904
17,0.8999999761581421,0.33840030431747437,6.25e-06,0.6693750023841858,0.7098244428634644
18,0.9001562595367432,0.3355432152748108,3.125e-06,0.668749988079071,0.7200371623039246
19,0.9012343883514404,0.3356670141220093,3.125e-06,0.6714062690734863,0.7134847044944763
