epoch,custom_accuracy,loss,lr,val_custom_accuracy,val_loss
0,0.6884218454360962,1.1849169731140137,1e-04,0.6832812428474426,1.0340155363082886
1,0.7291093468666077,0.9140006899833679,1e-04,0.6720312237739563,0.8524508476257324
2,0.7321406006813049,0.7605082392692566,1e-04,0.6603124737739563,0.7571114897727966
3,0.7530312538146973,0.6672351360321045,1e-04,0.6526562571525574,0.70012366771698
4,0.7739999890327454,0.6095792651176453,1e-04,0.6590625047683716,0.6847375631332397
5,0.7998124957084656,0.5671924352645874,1e-04,0.65625,0.6768471002578735
6,0.8113750219345093,0.5385875105857849,1e-04,0.6864062547683716,0.7385932803153992
7,0.8217343688011169,0.5174745321273804,1e-04,0.6776562333106995,0.6542750597000122
8,0.8349218964576721,0.4962536096572876,1e-04,0.6940624713897705,0.6401113867759705
9,0.8409844040870667,0.47966498136520386,1e-04,0.7096874713897705,0.6450300812721252
10,0.846750020980835,0.463998943567276,1e-04,0.7028124928474426,0.6569215655326843
11,0.8580312728881836,0.44057348370552063,5e-05,0.7034375071525574,0.6454007625579834
12,0.8597812652587891,0.43311432003974915,5e-05,0.7137500047683716,0.6219643950462341
13,0.8608124852180481,0.4254395365715027,5e-05,0.6985937356948853,0.6629671454429626
14,0.8626875281333923,0.41940629482269287,5e-05,0.7009375095367432,0.6359307169914246
15,0.869265615940094,0.40909814834594727,2.5e-05,0.7056249976158142,0.6517314910888672
16,0.8716718554496765,0.4042919874191284,2.5e-05,0.7037500143051147,0.6319564580917358
17,0.8733124732971191,0.39683374762535095,1.25e-05,0.6990625262260437,0.6438534259796143
18,0.8735312223434448,0.3985097408294678,1.25e-05,0.6978124976158142,0.6546136736869812
19,0.8756718635559082,0.3928695321083069,6.25e-06,0.6993749737739563,0.6428312659263611
20,0.8741250038146973,0.39305275678634644,6.25e-06,0.7012500166893005,0.6410797238349915
21,0.8771250247955322,0.391184002161026,3.125e-06,0.7010937333106995,0.6466882824897766
22,0.8780312538146973,0.38996177911758423,3.125e-06,0.7001562714576721,0.6506971120834351
23,0.8779374957084656,0.3907376229763031,1.5625e-06,0.702343761920929,0.6477364301681519
24,0.8765624761581421,0.3930515944957733,1.5625e-06,0.7020312547683716,0.6475118398666382
